 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Out/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"314170 Mesquita";27;27;62533,49;49612,45;-;-;12921,04;-;-;2316,06;2316,06;189;7,0;-;-
"314180 Minas Novas";220;220;248541,39;211490,15;-;-;37051,24;-;-;1129,73;1129,73;837;3,8;16;7,27
"314190 Minduri";18;18;18627,74;16115,12;-;-;2512,62;-;-;1034,87;1034,87;89;4,9;3;16,67
"314200 Mirabela";81;81;116086,34;88844,98;-;-;27241,36;-;-;1433,16;1433,16;269;3,3;6;7,41
"314210 Miradouro";50;50;134881,90;111357,40;-;-;23524,50;-;-;2697,64;2697,64;240;4,8;5;10,00
"314220 Miraí";101;101;130761,66;108423,52;-;-;22338,14;-;-;1294,67;1294,67;311;3,1;6;5,94
"314225 Miravânia";21;21;9257,92;7394,86;-;-;1863,06;-;-;440,85;440,85;60;2,9;-;-
"314230 Moeda";35;35;22543,07;18649,33;-;-;3893,74;-;-;644,09;644,09;156;4,5;3;8,57
"314240 Moema";44;44;24820,23;19512,34;-;-;5307,89;-;-;564,10;564,10;150;3,4;1;2,27
"314250 Monjolos";11;11;11460,57;9558,60;-;-;1901,97;-;-;1041,87;1041,87;44;4,0;1;9,09
"314260 Monsenhor Paulo";37;37;41916,66;34384,84;-;-;7531,82;-;-;1132,88;1132,88;302;8,2;1;2,70
"314270 Montalvânia";93;93;90370,97;73157,71;-;-;17213,26;-;-;971,73;971,73;320;3,4;2;2,15
"314280 Monte Alegre de Minas";97;97;136230,92;110130,80;-;-;26100,12;-;-;1404,44;1404,44;384;4,0;11;11,34
"314290 Monte Azul";95;95;177230,86;145218,93;-;-;32011,93;-;-;1865,59;1865,59;626;6,6;8;8,42
"314300 Monte Belo";80;82;118576,52;95490,06;-;-;23086,46;-;-;1446,06;1482,21;378;4,7;6;7,50
"314310 Monte Carmelo";359;360;375826,11;309442,17;-;-;66383,94;-;-;1043,96;1046,87;1410;3,9;15;4,18
"314315 Monte Formoso";41;41;53111,27;43560,66;-;-;9550,61;-;-;1295,40;1295,40;226;5,5;2;4,88
"314320 Monte Santo de Minas";134;137;115999,21;94406,72;-;-;21592,49;-;-;846,71;865,67;508;3,8;13;9,70
"314340 Monte Sião";81;82;150233,41;127847,88;-;-;22385,53;-;-;1832,11;1854,73;318;3,9;6;7,41
"314330 Montes Claros";1760;1761;3938567,37;3165351,35;206,16;-;772899,00;-;-;2236,55;2237,82;9756;5,5;123;6,99
"314345 Montezuma";28;28;46105,11;36797,76;-;-;9307,35;-;-;1646,61;1646,61;182;6,5;1;3,57
"314350 Morada Nova de Minas";41;41;88458,12;70931,73;-;-;17526,39;-;-;2157,52;2157,52;148;3,6;5;12,20
"314360 Morro da Garça";9;9;14930,31;11593,50;-;-;3336,81;-;-;1658,92;1658,92;34;3,8;-;-
"314370 Morro do Pilar";5;5;12167,05;10606,46;-;-;1560,59;-;-;2433,41;2433,41;23;4,6;-;-
"314380 Munhoz";27;27;52554,41;40432,19;-;-;12122,22;-;-;1946,46;1946,46;126;4,7;2;7,41
"314390 Muriaé";577;577;1430283,34;1160141,77;-;-;270141,57;-;-;2478,83;2478,83;2464;4,3;37;6,41
"314400 Mutum";149;150;179718,54;134718,22;-;-;45000,32;-;-;1198,12;1206,16;612;4,1;1;0,67
"314410 Muzambinho";140;143;183261,78;141798,53;-;-;41463,25;-;-;1281,55;1309,01;659;4,7;8;5,71
"314420 Nacip Raydan";3;3;27355,47;23410,18;-;-;3945,29;-;-;9118,49;9118,49;22;7,3;-;-
"314430 Nanuque";202;202;402387,01;341474,17;-;-;60912,84;-;-;1992,01;1992,01;980;4,9;10;4,95
"314435 Naque";39;39;73918,16;59434,32;-;-;14483,84;-;-;1895,34;1895,34;190;4,9;2;5,13
"314437 Natalândia";4;4;2181,37;1691,69;-;-;489,68;-;-;545,34;545,34;7;1,8;-;-
"314440 Natércia";15;15;19029,44;15396,80;-;-;3632,64;-;-;1268,63;1268,63;88;5,9;-;-
"314450 Nazareno";31;31;51613,34;43940,46;-;-;7672,88;-;-;1664,95;1664,95;120;3,9;4;12,90
"314460 Nepomuceno";115;115;200721,15;161060,70;-;-;39660,45;-;-;1745,40;1745,40;592;5,1;13;11,30
"314465 Ninheira";43;43;41947,12;35657,40;-;-;6289,72;-;-;975,51;975,51;154;3,6;2;4,65
"314467 Nova Belém";14;14;47618,75;40587,58;-;-;7031,17;-;-;3401,34;3401,34;49;3,5;1;7,14
"314470 Nova Era";71;71;79156,88;62931,20;-;-;16225,68;-;-;1114,89;1114,89;324;4,6;3;4,23
"314480 Nova Lima";440;441;571090,24;450972,34;-;-;120117,90;-;-;1294,99;1297,93;1965;4,5;18;4,09
"314490 Nova Módica";32;32;43020,23;34890,09;-;-;8130,14;-;-;1344,38;1344,38;119;3,7;-;-
"314500 Nova Ponte";73;73;171773,99;146613,54;-;-;25160,45;-;-;2353,07;2353,07;371;5,1;7;9,59
"314505 Nova Porteirinha";31;31;25521,73;19616,31;-;-;5905,42;-;-;823,28;823,28;108;3,5;2;6,45
"314510 Nova Resende";72;72;127551,05;96488,26;-;-;31062,79;-;-;1771,54;1771,54;311;4,3;2;2,78
"314520 Nova Serrana";466;466;1008659,18;803368,43;-;-;205290,75;-;-;2164,50;2164,50;1786;3,8;15;3,22
"313660 Nova União";37;37;53607,91;45097,93;-;-;8509,98;-;-;1448,86;1448,86;167;4,5;3;8,11
"314530 Novo Cruzeiro";160;160;164116,05;132899,10;-;-;31216,95;-;-;1025,73;1025,73;775;4,8;8;5,00
"314535 Novo Oriente de Minas";45;45;121786,94;96845,86;-;-;24941,08;-;-;2706,38;2706,38;185;4,1;6;13,33
"314537 Novorizonte";19;19;20326,84;16561,63;-;-;3765,21;-;-;1069,83;1069,83;68;3,6;-;-
"314540 Olaria";5;5;6541,12;5469,79;-;-;1071,33;-;-;1308,22;1308,22;25;5,0;-;-
"314545 Olhos-d'Água";21;21;38095,16;31196,85;-;-;6898,31;-;-;1814,06;1814,06;68;3,2;-;-
"314550 Olímpio Noronha";13;13;19939,01;13601,69;-;-;6337,32;-;-;1533,77;1533,77;41;3,2;-;-
"314560 Oliveira";165;166;270780,33;214162,15;-;-;56618,18;-;-;1631,21;1641,09;822;5,0;12;7,27
"314570 Oliveira Fortes";4;4;8208,44;7108,71;-;-;1099,73;-;-;2052,11;2052,11;15;3,8;-;-
"314580 Onça de Pitangui";8;8;32528,72;28045,53;-;-;4483,19;-;-;4066,09;4066,09;91;11,4;-;-
"314585 Oratórios";20;20;24125,73;19713,75;-;-;4411,98;-;-;1206,29;1206,29;61;3,0;-;-
"314587 Orizânia";43;43;66261,83;52221,43;-;-;14040,40;-;-;1540,97;1540,97;200;4,7;2;4,65
"314590 Ouro Branco";125;125;171359,60;142255,51;-;-;29104,09;-;-;1370,88;1370,88;956;7,6;4;3,20
"314600 Ouro Fino";157;159;180581,22;151153,08;-;-;29428,14;-;-;1135,73;1150,20;566;3,6;12;7,64
"314610 Ouro Preto";373;374;758976,80;632596,94;-;-;126379,86;-;-;2029,35;2034,79;1980;5,3;16;4,29
"314620 Ouro Verde de Minas";26;26;42247,53;32145,12;-;-;10102,41;-;-;1624,90;1624,90;94;3,6;2;7,69
"314625 Padre Carvalho";28;28;13571,45;9427,25;-;-;4144,20;-;-;484,69;484,69;61;2,2;1;3,57
"314630 Padre Paraíso";109;109;193601,88;159268,44;-;-;34333,44;-;-;1776,16;1776,16;468;4,3;6;5,50
"314655 Pai Pedro";12;12;20873,51;17341,47;-;-;3532,04;-;-;1739,46;1739,46;49;4,1;-;-
"314640 Paineiras";14;14;18484,72;14217,39;-;-;4267,33;-;-;1320,34;1320,34;44;3,1;-;-
"314650 Pains";52;52;159958,65;123212,13;-;-;36746,52;-;-;3076,13;3076,13;273;5,3;4;7,69
"314660 Paiva";8;9;14661,00;12467,27;-;-;2193,73;-;-;1629,00;1832,62;82;10,3;1;12,50
"314670 Palma";44;44;83533,14;67797,80;-;-;15735,34;-;-;1898,48;1898,48;184;4,2;3;6,82
"314675 Palmópolis";37;37;32124,77;24112,95;-;-;8011,82;-;-;868,24;868,24;132;3,6;3;8,11
"314690 Papagaios";54;54;78711,58;58196,11;-;-;20515,47;-;-;1457,62;1457,62;199;3,7;2;3,70
"314710 Pará de Minas";381;381;796744,66;649257,89;-;-;147486,77;-;-;2091,19;2091,19;1450;3,8;12;3,15
"314700 Paracatu";364;364;349421,59;277597,21;-;-;71824,38;-;-;959,95;959,95;1655;4,5;15;4,12
"314720 Paraguaçu";116;116;120242,25;96457,54;-;-;23784,71;-;-;1036,57;1036,57;406;3,5;8;6,90
"314730 Paraisópolis";68;68;97078,61;81632,85;-;-;15445,76;-;-;1427,63;1427,63;170;2,5;3;4,41
"314740 Paraopeba";125;125;172101,96;140410,72;-;-;31691,24;-;-;1376,82;1376,82;513;4,1;7;5,60
"314760 Passa Quatro";102;102;92488,91;73779,32;-;-;18709,59;-;-;906,75;906,75;315;3,1;4;3,92
"314770 Passa Tempo";45;45;43828,44;36551,89;-;-;7276,55;-;-;973,97;973,97;140;3,1;4;8,89
"314780 Passa-Vinte";2;2;683,66;547,63;-;-;136,03;-;-;341,83;341,83;15;7,5;-;-
"314750 Passabém";9;9;8874,43;7003,77;-;-;1870,66;-;-;986,05;986,05;34;3,8;1;11,11
"314790 Passos";578;582;1312575,95;1061196,50;-;-;251379,45;-;-;2255,29;2270,89;2822;4,9;46;7,96
"314795 Patis";24;24;44939,86;37188,64;-;-;7751,22;-;-;1872,49;1872,49;122;5,1;3;12,50
"314800 Patos de Minas";434;434;726631,22;593114,60;-;-;133516,62;-;-;1674,27;1674,27;2138;4,9;30;6,91
"314810 Patrocínio";471;471;745239,10;597072,51;670,85;-;147268,24;-;-;1582,25;1582,25;2036;4,3;27;5,73
"314820 Patrocínio do Muriaé";36;36;79439,84;66371,47;-;-;13068,37;-;-;2206,66;2206,66;164;4,6;5;13,89
"314830 Paula Cândido";23;23;50865,48;39171,57;-;256,10;10445,42;256,10;992,39;2211,54;2211,54;122;5,3;1;4,35
"314840 Paulistas";19;19;46124,20;38987,41;-;-;7136,79;-;-;2427,59;2427,59;88;4,6;3;15,79
"314850 Pavão";27;27;25561,88;20373,38;-;-;5188,50;-;-;946,74;946,74;82;3,0;3;11,11
"314860 Peçanha";81;81;160669,70;136305,05;-;-;24364,65;-;-;1983,58;1983,58;458;5,7;8;9,88
"314870 Pedra Azul";124;124;100580,17;81713,45;-;-;18866,72;-;-;811,13;811,13;494;4,0;4;3,23
"314875 Pedra Bonita";24;24;27878,09;22597,68;-;-;5280,41;-;-;1161,59;1161,59;104;4,3;1;4,17
"314880 Pedra do Anta";21;21;19901,47;15398,55;-;230,96;3326,78;230,96;945,18;947,69;947,69;77;3,7;1;4,76
"314890 Pedra do Indaiá";7;7;15982,80;13606,32;-;-;2376,48;-;-;2283,26;2283,26;26;3,7;-;-
"314900 Pedra Dourada";13;13;16447,72;11366,68;-;-;5081,04;-;-;1265,21;1265,21;39;3,0;-;-
"314910 Pedralva";43;43;67910,30;56777,75;-;-;11132,55;-;-;1579,31;1579,31;188;4,4;1;2,33
"314915 Pedras de Maria da Cruz";14;14;14980,80;10922,86;-;-;4057,94;-;-;1070,06;1070,06;40;2,9;-;-
"314920 Pedrinópolis";9;9;100537,86;85925,00;-;-;14612,86;-;-;11170,87;11170,87;74;8,2;2;22,22
"314930 Pedro Leopoldo";292;292;481896,32;392006,60;-;521,27;89196,67;521,27;171,78;1650,33;1650,33;1505;5,2;11;3,77
"314940 Pedro Teixeira";5;6;3630,74;3176,18;-;-;454,56;-;-;605,12;726,15;49;9,8;-;-
"314950 Pequeri";19;19;21912,06;18217,58;-;-;3694,48;-;-;1153,27;1153,27;91;4,8;1;5,26
"314960 Pequi";21;21;25075,00;19504,29;-;-;5570,71;-;-;1194,05;1194,05;44;2,1;-;-
"314970 Perdigão";26;26;17845,74;13440,37;-;-;4405,37;-;-;686,37;686,37;48;1,8;-;-
"314980 Perdizes";73;74;85592,22;70611,68;-;-;14980,54;-;-;1156,65;1172,50;380;5,2;5;6,85
"314990 Perdões";103;103;182941,16;150032,10;-;-;32909,06;-;-;1776,13;1776,13;515;5,0;6;5,83
"314995 Periquito";20;20;48581,19;40660,16;-;-;7921,03;-;-;2429,06;2429,06;98;4,9;-;-
"315000 Pescador";17;17;18021,72;15218,81;-;-;2802,91;-;-;1060,10;1060,10;56;3,3;-;-
"315010 Piau";18;18;48105,81;39809,75;-;-;8296,06;-;-;2672,55;2672,55;109;6,1;1;5,56
"315015 Piedade de Caratinga";30;30;50497,23;40295,05;-;-;10202,18;-;-;1683,24;1683,24;132;4,4;4;13,33
"315020 Piedade de Ponte Nova";10;10;12356,34;10007,67;-;-;2348,67;-;-;1235,63;1235,63;17;1,7;-;-
"315030 Piedade do Rio Grande";20;20;23227,87;18573,25;-;-;4654,62;-;-;1161,39;1161,39;84;4,2;1;5,00
"315040 Piedade dos Gerais";20;20;37364,57;30517,08;-;-;6847,49;-;-;1868,23;1868,23;70;3,5;1;5,00
"315050 Pimenta";38;38;45132,17;37710,16;-;-;7422,01;-;-;1187,69;1187,69;139;3,7;2;5,26
"315053 Pingo-d'Água";12;12;37976,51;29258,05;-;-;8718,46;-;-;3164,71;3164,71;50;4,2;4;33,33
"315057 Pintópolis";22;22;17007,63;13882,10;-;-;3125,53;-;-;773,07;773,07;68;3,1;-;-
"315060 Piracema";34;34;49694,78;40103,35;-;-;9591,43;-;-;1461,61;1461,61;115;3,4;2;5,88
"315070 Pirajuba";28;28;98372,52;81716,42;-;-;16656,10;-;-;3513,30;3513,30;228;8,1;2;7,14
"315080 Piranga";103;103;108366,84;91605,59;-;-;16761,25;-;-;1052,11;1052,11;508;4,9;4;3,88
"315090 Piranguçu";18;18;29202,55;23515,35;-;-;5687,20;-;-;1622,36;1622,36;55;3,1;1;5,56
"315100 Piranguinho";33;33;70348,60;59232,89;-;-;11115,71;-;-;2131,78;2131,78;140;4,2;6;18,18
"315110 Pirapetinga";58;58;81103,37;62897,34;-;-;18206,03;-;-;1398,33;1398,33;228;3,9;3;5,17
"315120 Pirapora";294;294;450389,10;366072,98;-;-;84316,12;-;-;1531,94;1531,94;1109;3,8;24;8,16
"315130 Piraúba";52;52;116105,64;105108,51;-;-;10997,13;-;-;2232,80;2232,80;214;4,1;1;1,92
"315140 Pitangui";156;156;274599,94;233444,50;-;-;41155,44;-;-;1760,26;1760,26;752;4,8;9;5,77
"315150 Piumhi";257;262;417403,27;342612,82;-;-;74790,45;-;-;1593,14;1624,14;1140;4,4;18;7,00
"315160 Planura";36;36;55786,41;47090,94;-;-;8695,47;-;-;1549,62;1549,62;144;4,0;4;11,11
"315170 Poço Fundo";81;81;196566,93;160194,30;-;-;36372,63;-;-;2426,75;2426,75;251;3,1;3;3,70
"315180 Poços de Caldas";653;656;1760861,08;1461124,66;-;6926,33;288289,53;6926,33;4520,56;2684,24;2696,57;3305;5,1;43;6,58
"315190 Pocrane";34;34;49208,03;38472,67;-;-;10735,36;-;-;1447,29;1447,29;163;4,8;1;2,94
"315200 Pompéu";164;164;267352,76;215184,76;-;-;52168,00;-;-;1630,20;1630,20;817;5,0;8;4,88
"315210 Ponte Nova";272;272;506896,79;430355,66;-;-;76541,13;-;-;1863,59;1863,59;1427;5,2;17;6,25
"315213 Ponto Chique";10;10;21239,89;17908,18;-;-;3331,71;-;-;2123,99;2123,99;55;5,5;1;10,00
"315217 Ponto dos Volantes";60;60;37891,80;30153,09;-;-;7738,71;-;-;631,53;631,53;247;4,1;3;5,00
"315220 Porteirinha";176;176;155693,46;120774,88;-;-;34918,58;-;-;884,62;884,62;568;3,2;12;6,82
"315230 Porto Firme";60;60;200378,64;169244,53;-;439,14;29645,96;439,14;1049,01;3339,64;3339,64;323;5,4;2;3,33
"315240 Poté";67;68;131797,44;102209,70;-;-;29587,74;-;-;1938,20;1967,13;364;5,4;2;2,99
"315250 Pouso Alegre";516;519;1212200,93;985394,88;-;-;226806,05;-;-;2335,65;2349,23;2918;5,7;34;6,59
"315260 Pouso Alto";37;37;45341,94;36819,27;-;-;8522,67;-;-;1225,46;1225,46;175;4,7;2;5,41
"315270 Prados";41;42;78634,89;62359,60;-;-;16275,29;-;-;1872,26;1917,92;331;8,1;3;7,32
"315280 Prata";153;153;317249,80;262057,79;-;-;55192,01;-;-;2073,53;2073,53;571;3,7;6;3,92
"315290 Pratápolis";50;53;161743,05;129967,65;-;-;31775,40;-;-;3051,76;3234,86;463;9,3;5;10,00
"315300 Pratinha";5;5;8812,80;6886,66;-;-;1926,14;-;-;1762,56;1762,56;32;6,4;-;-
"315310 Presidente Bernardes";30;30;43478,85;36240,22;-;-;7238,63;-;-;1449,29;1449,29;177;5,9;2;6,67
"315320 Presidente Juscelino";13;13;14014,76;12210,25;-;-;1804,51;-;-;1078,06;1078,06;57;4,4;-;-
"315330 Presidente Kubitschek";19;19;27187,71;21100,59;-;-;6087,12;-;-;1430,93;1430,93;83;4,4;-;-
"315340 Presidente Olegário";82;82;152470,37;123148,93;-;-;29321,44;-;-;1859,39;1859,39;452;5,5;7;8,54
"315360 Prudente de Morais";46;46;140997,03;117959,49;-;-;23037,54;-;-;3065,15;3065,15;230;5,0;6;13,04
"315370 Quartel Geral";12;12;34554,76;29266,36;-;-;5288,40;-;-;2879,56;2879,56;52;4,3;1;8,33
"315380 Queluzito";12;12;89120,57;76614,88;-;-;12505,69;-;-;7426,71;7426,71;92;7,7;2;16,67
"315390 Raposos";81;83;116361,56;93815,02;-;-;22546,54;-;-;1401,95;1436,56;357;4,4;4;4,94
"315400 Raul Soares";147;147;325922,99;271311,67;-;-;54611,32;-;-;2217,16;2217,16;669;4,6;7;4,76
"315410 Recreio";60;61;91739,72;78369,01;-;-;13370,71;-;-;1503,93;1529,00;337;5,6;3;5,00
"315415 Reduto";52;52;133136,69;102164,58;-;-;30972,11;-;-;2560,32;2560,32;250;4,8;3;5,77
"315420 Resende Costa";78;78;64807,61;54525,32;-;-;10282,29;-;-;830,87;830,87;343;4,4;3;3,85
"315430 Resplendor";117;118;163901,99;136774,07;-;-;27127,92;-;-;1389,00;1400,87;526;4,5;8;6,84
"315440 Ressaquinha";27;27;30683,46;25811,21;-;-;4872,25;-;-;1136,42;1136,42;138;5,1;2;7,41
"315445 Riachinho";11;11;9252,99;6793,63;-;-;2459,36;-;-;841,18;841,18;26;2,4;-;-
"315450 Riacho dos Machados";27;27;35674,12;31158,46;-;-;4515,66;-;-;1321,26;1321,26;163;6,0;1;3,70
"315460 Ribeirão das Neves";1546;1565;2232836,90;1821130,09;-;256,13;410965,74;256,13;484,94;1426,73;1444,27;8452;5,5;78;5,05
"315470 Ribeirão Vermelho";14;14;27355,56;21490,26;-;-;5865,30;-;-;1953,97;1953,97;126;9,0;2;14,29
"315480 Rio Acima";49;49;82576,01;66285,45;-;-;16290,56;-;-;1685,22;1685,22;201;4,1;5;10,20
"315490 Rio Casca";89;89;100030,92;81571,44;-;-;18459,48;-;-;1123,94;1123,94;278;3,1;3;3,37
"315510 Rio do Prado";24;24;14140,06;11518,54;-;-;2621,52;-;-;589,17;589,17;106;4,4;3;12,50
"315500 Rio Doce";8;8;11945,00;10606,23;-;-;1338,77;-;-;1493,13;1493,13;24;3,0;-;-
"315520 Rio Espera";21;21;77468,18;65998,20;-;-;11469,98;-;-;3688,96;3688,96;167;8,0;2;9,52
"315530 Rio Manso";17;17;73396,18;55305,24;-;-;18090,94;-;-;4317,42;4317,42;105;6,2;-;-
"315540 Rio Novo";34;34;62251,96;51057,04;-;-;11194,92;-;-;1830,94;1830,94;217;6,4;4;11,76
"315550 Rio Paranaíba";37;37;66302,27;58707,46;-;-;7594,81;-;-;1791,95;1791,95;134;3,6;1;2,70
"315560 Rio Pardo de Minas";143;143;290743,63;240236,22;-;-;50507,41;-;-;2033,17;2033,17;595;4,2;8;5,59
"315570 Rio Piracicaba";64;64;101945,88;79423,98;-;-;22521,90;-;-;1592,90;1592,90;269;4,2;3;4,69
"315580 Rio Pomba";127;127;124892,23;97568,71;-;-;27323,52;-;-;983,40;983,40;447;3,5;7;5,51
"315590 Rio Preto";32;33;52533,42;42100,39;-;-;10433,03;-;-;1591,92;1641,67;234;7,3;5;15,63
"315600 Rio Vermelho";102;102;100615,49;84881,92;-;-;15733,57;-;-;986,43;986,43;329;3,2;2;1,96
"315610 Ritápolis";19;19;40045,66;33246,23;-;-;6799,43;-;-;2107,67;2107,67;118;6,2;2;10,53
"315620 Rochedo de Minas";12;12;17358,52;13633,90;-;-;3724,62;-;-;1446,54;1446,54;51;4,3;-;-
"315630 Rodeiro";61;61;92422,01;76507,92;-;-;15914,09;-;-;1515,11;1515,11;306;5,0;6;9,84
"315640 Romaria";21;21;65584,86;50343,34;-;-;15241,52;-;-;3123,09;3123,09;116;5,5;2;9,52
"315645 Rosário da Limeira";33;33;53784,49;40590,08;-;-;13194,41;-;-;1629,83;1629,83;116;3,5;-;-
"315650 Rubelita";30;30;33788,26;28899,77;-;-;4888,49;-;-;1126,28;1126,28;110;3,7;3;10,00
"315660 Rubim";58;58;43115,39;34130,37;-;-;8985,02;-;-;743,37;743,37;253;4,4;4;6,90
"315670 Sabará";614;628;1103645,15;897534,05;-;-;206111,10;-;-;1757,40;1797,47;3823;6,2;34;5,54
"315680 Sabinópolis";148;148;108590,89;84867,15;-;-;23723,74;-;-;733,72;733,72;452;3,1;2;1,35
"315690 Sacramento";112;114;156759,47;131599,41;-;10,00;25140,06;10,00;10,00;1375,08;1399,64;768;6,9;10;8,93
"315700 Salinas";279;279;282882,07;221669,78;-;-;61212,29;-;-;1013,91;1013,91;973;3,5;10;3,58
"315710 Salto da Divisa";26;26;22283,71;18764,94;-;-;3518,77;-;-;857,07;857,07;86;3,3;-;-
"315720 Santa Bárbara";173;173;392995,45;323427,64;-;1579,22;64417,49;1579,22;3571,10;2271,65;2271,65;837;4,8;8;4,62
"315725 Santa Bárbara do Leste";38;38;50870,33;39964,86;-;-;10905,47;-;-;1338,69;1338,69;142;3,7;2;5,26
"315727 Santa Bárbara do Monte Verde";13;13;39310,55;33572,55;-;-;5738,00;-;-;3023,89;3023,89;81;6,2;-;-
"315730 Santa Bárbara do Tugúrio";9;9;8151,14;6329,98;-;-;1821,16;-;-;905,68;905,68;64;7,1;1;11,11
"315733 Santa Cruz de Minas";40;40;103810,88;85125,71;-;-;18685,17;-;-;2595,27;2595,27;168;4,2;2;5,00
"315737 Santa Cruz de Salinas";17;17;11712,96;9596,94;-;-;2116,02;-;-;689,00;689,00;70;4,1;2;11,76
"315740 Santa Cruz do Escalvado";21;21;74341,55;63403,91;-;-;10937,64;-;-;3540,07;3540,07;159;7,6;2;9,52
"315750 Santa Efigênia de Minas";20;20;47038,40;36186,01;-;-;10852,39;-;-;2351,92;2351,92;75;3,8;1;5,00
"315760 Santa Fé de Minas";6;6;10393,15;8396,90;-;-;1996,25;-;-;1732,19;1732,19;33;5,5;-;-
"315765 Santa Helena de Minas";30;30;34016,78;26631,09;-;-;7385,69;-;-;1133,89;1133,89;109;3,6;1;3,33
"315770 Santa Juliana";54;54;64323,57;53286,53;-;-;11037,04;-;-;1191,18;1191,18;229;4,2;-;-
"315780 Santa Luzia";1111;1117;1825960,86;1472409,20;7865,88;10923,48;312333,16;10923,48;12213,29;1634,70;1643,53;5791;5,2;59;5,31
"315790 Santa Margarida";90;90;130573,27;104866,90;-;-;25706,37;-;-;1450,81;1450,81;434;4,8;4;4,44
"315800 Santa Maria de Itabira";41;41;131391,10;111363,66;-;-;20027,44;-;-;3204,66;3204,66;231;5,6;3;7,32
"315810 Santa Maria do Salto";43;43;18050,72;13062,03;-;-;4988,69;-;-;419,78;419,78;113;2,6;-;-
"315820 Santa Maria do Suaçuí";73;73;51242,38;42446,38;-;-;8796,00;-;-;701,95;701,95;314;4,3;2;2,74
"315920 Santa Rita de Caldas";25;25;56827,68;46838,25;-;-;9989,43;-;-;2273,11;2273,11;89;3,6;1;4,00
"315940 Santa Rita de Ibitipoca";8;8;8514,17;7285,00;-;-;1229,17;-;-;1064,27;1064,27;35;4,4;-;-
"315930 Santa Rita de Jacutinga";27;27;38822,35;33325,37;-;-;5496,98;-;-;1437,86;1437,86;138;5,1;1;3,70
"315935 Santa Rita de Minas";19;19;27094,67;22746,29;-;-;4348,38;-;-;1426,04;1426,04;92;4,8;2;10,53
"315950 Santa Rita do Itueto";57;57;124485,83;102124,28;-;-;22361,55;-;-;2183,96;2183,96;195;3,4;1;1,75
"315960 Santa Rita do Sapucaí";190;190;459906,09;387097,84;-;-;72808,25;-;-;2420,56;2420,56;618;3,3;24;12,63
"315970 Santa Rosa da Serra";16;16;10195,21;7507,43;-;-;2687,78;-;-;637,20;637,20;33;2,1;-;-
"315980 Santa Vitória";84;84;127014,50;103325,07;-;-;23689,43;-;-;1512,08;1512,08;340;4,0;2;2,38
"315830 Santana da Vargem";28;28;50806,77;42013,15;-;-;8793,62;-;-;1814,53;1814,53;144;5,1;5;17,86
"315840 Santana de Cataguases";22;22;24394,88;20267,78;-;-;4127,10;-;-;1108,86;1108,86;76;3,5;1;4,55
"315850 Santana de Pirapama";30;30;22697,24;18670,04;-;-;4027,20;-;-;756,57;756,57;104;3,5;2;6,67
"315860 Santana do Deserto";18;18;40070,82;33448,50;-;-;6622,32;-;-;2226,16;2226,16;122;6,8;1;5,56
"315870 Santana do Garambéu";10;10;12465,51;9930,95;-;-;2534,56;-;-;1246,55;1246,55;81;8,1;-;-
"315880 Santana do Jacaré";34;34;46641,84;39780,74;-;-;6861,10;-;-;1371,82;1371,82;121;3,6;1;2,94
"315890 Santana do Manhuaçu";55;55;57094,57;44462,53;-;-;12632,04;-;-;1038,08;1038,08;178;3,2;1;1,82
"315895 Santana do Paraíso";150;150;354897,01;295076,61;-;-;59820,40;-;-;2365,98;2365,98;740;4,9;9;6,00
"315900 Santana do Riacho";34;34;56180,65;42850,00;-;-;13330,65;-;-;1652,37;1652,37;220;6,5;1;2,94
"315910 Santana dos Montes";15;15;11187,56;9404,86;-;-;1782,70;-;-;745,84;745,84;99;6,6;1;6,67
"315990 Santo Antônio do Amparo";109;109;142412,19;115891,41;-;-;26520,78;-;-;1306,53;1306,53;481;4,4;10;9,17
"316000 Santo Antônio do Aventureiro";10;10;6976,33;5662,02;-;-;1314,31;-;-;697,63;697,63;47;4,7;1;10,00
"316010 Santo Antônio do Grama";30;30;48820,06;43024,08;-;-;5795,98;-;-;1627,34;1627,34;211;7,0;3;10,00
"316020 Santo Antônio do Itambé";22;22;15015,30;12008,06;-;-;3007,24;-;-;682,51;682,51;81;3,7;2;9,09
"316030 Santo Antônio do Jacinto";53;53;39556,73;31722,95;-;-;7833,78;-;-;746,35;746,35;185;3,5;5;9,43
"316040 Santo Antônio do Monte";123;123;314290,48;261877,66;-;-;52412,82;-;-;2555,21;2555,21;650;5,3;10;8,13
"316045 Santo Antônio do Retiro";33;33;49716,06;41862,32;-;-;7853,74;-;-;1506,55;1506,55;168;5,1;4;12,12
