 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Jan/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"411560 Matelândia";143;145;167027,56;137472,09;-;-;29555,47;-;-;1151,91;1168,02;562;3,9;6;4,20
"411570 Matinhos";187;192;314743,18;245425,99;-;-;69317,19;-;-;1639,29;1683,12;783;4,2;7;3,74
"411573 Mato Rico";15;17;26846,00;22933,68;-;-;3912,32;-;-;1579,18;1789,73;90;6,0;2;13,33
"411575 Mauá da Serra";46;51;73856,20;60074,18;-;-;13782,02;-;-;1448,16;1605,57;294;6,4;1;2,17
"411580 Medianeira";297;298;374465,13;296020,94;-;-;78444,19;-;-;1256,59;1260,83;960;3,2;8;2,69
"411585 Mercedes";32;33;53872,00;44649,80;-;-;9222,20;-;-;1632,48;1683,50;157;4,9;2;6,25
"411590 Mirador";21;21;36762,65;30403,16;-;-;6359,49;-;-;1750,60;1750,60;66;3,1;1;4,76
"411600 Miraselva";10;10;6496,82;4807,58;-;-;1689,24;-;-;649,68;649,68;29;2,9;-;-
"411605 Missal";80;80;129301,97;107725,55;-;-;21576,42;-;-;1616,27;1616,27;254;3,2;3;3,75
"411610 Moreira Sales";86;89;103208,69;82653,01;-;-;20555,68;-;-;1159,65;1200,10;362;4,2;4;4,65
"411620 Morretes";107;108;135220,63;105529,31;-;-;29691,32;-;-;1252,04;1263,74;353;3,3;2;1,87
"411630 Munhoz de Melo";19;19;21931,84;18062,51;-;-;3869,33;-;-;1154,31;1154,31;68;3,6;-;-
"411640 Nossa Senhora das Graças";27;27;41281,00;30902,66;-;-;10378,34;-;-;1528,93;1528,93;72;2,7;2;7,41
"411650 Nova Aliança do Ivaí";9;9;8907,24;7740,12;-;-;1167,12;-;-;989,69;989,69;24;2,7;-;-
"411660 Nova América da Colina";29;30;39534,07;30322,14;-;-;9211,93;-;-;1317,80;1363,24;114;3,9;1;3,45
"411670 Nova Aurora";117;117;106649,63;86845,44;-;-;19804,19;-;-;911,54;911,54;385;3,3;5;4,27
"411680 Nova Cantu";59;59;41332,86;33860,63;-;-;7472,23;-;-;700,56;700,56;187;3,2;1;1,69
"411690 Nova Esperança";162;163;233558,58;177942,29;-;-;55616,29;-;-;1432,87;1441,72;622;3,8;6;3,70
"411695 Nova Esperança do Sudoeste";45;45;50604,85;41525,88;-;-;9078,97;-;-;1124,55;1124,55;162;3,6;3;6,67
"411700 Nova Fátima";64;70;181647,97;131811,13;-;-;49836,84;-;-;2594,97;2838,25;427;6,7;3;4,69
"411705 Nova Laranjeiras";75;75;97783,31;80206,03;-;-;17577,28;-;-;1303,78;1303,78;290;3,9;3;4,00
"411710 Nova Londrina";118;122;160737,50;129684,62;-;-;31052,88;-;-;1317,52;1362,18;515;4,4;6;5,08
"411720 Nova Olímpia";59;62;108320,20;90832,75;-;-;17487,45;-;-;1747,10;1835,94;303;5,1;3;5,08
"411725 Nova Prata do Iguaçu";52;52;87163,22;66926,50;-;-;20236,72;-;-;1676,22;1676,22;192;3,7;-;-
"411721 Nova Santa Bárbara";31;31;43590,96;36201,98;-;-;7388,98;-;-;1406,16;1406,16;118;3,8;1;3,23
"411722 Nova Santa Rosa";43;46;81624,91;70230,28;-;-;11394,63;-;-;1774,45;1898,25;265;6,2;-;-
"411727 Nova Tebas";102;103;67528,83;56900,63;-;-;10628,20;-;-;655,62;662,05;294;2,9;2;1,96
"411729 Novo Itacolomi";14;14;23599,08;20424,13;-;-;3174,95;-;-;1685,65;1685,65;107;7,6;2;14,29
"411730 Ortigueira";126;139;225055,55;185376,53;-;-;39679,02;-;-;1619,10;1786,16;757;6,0;7;5,56
"411740 Ourizona";18;20;25457,95;20017,10;-;-;5440,85;-;-;1272,90;1414,33;108;6,0;1;5,56
"411745 Ouro Verde do Oeste";28;28;60520,56;49694,01;-;-;10826,55;-;-;2161,45;2161,45;72;2,6;1;3,57
"411750 Paiçandu";229;230;343123,06;277650,11;-;-;65472,95;-;-;1491,84;1498,35;893;3,9;8;3,49
"411760 Palmas";294;298;426218,39;344638,31;-;-;81580,08;-;-;1430,26;1449,72;1014;3,4;15;5,10
"411770 Palmeira";251;252;416935,43;348781,48;-;-;68153,95;-;-;1654,51;1661,10;1026;4,1;15;5,98
"411780 Palmital";101;103;86484,71;68187,11;-;-;18297,60;-;-;839,66;856,28;363;3,6;3;2,97
"411790 Palotina";190;192;488783,35;385025,59;-;-;103757,76;-;-;2545,75;2572,54;806;4,2;11;5,79
"411800 Paraíso do Norte";116;117;289881,90;247697,29;-;-;42184,61;-;-;2477,62;2498,98;605;5,2;5;4,31
"411810 Paranacity";40;40;44543,75;37111,41;-;-;7432,34;-;-;1113,59;1113,59;156;3,9;1;2,50
"411820 Paranaguá";750;762;1420930,90;1132186,69;-;-;288744,21;-;-;1864,74;1894,57;3439;4,6;47;6,27
"411830 Paranapoema";14;14;13441,20;10617,89;-;-;2823,31;-;-;960,09;960,09;35;2,5;1;7,14
"411840 Paranavaí";505;522;791344,53;603606,46;-;-;187738,07;-;-;1515,99;1567,02;2383;4,7;29;5,74
"411845 Pato Bragado";40;40;67983,65;51264,65;-;-;16719,00;-;-;1699,59;1699,59;164;4,1;1;2,50
"411850 Pato Branco";713;716;634527,38;507173,03;-;-;127354,35;-;-;886,21;889,94;1990;2,8;25;3,51
"411860 Paula Freitas";80;83;102457,63;81310,55;-;-;21147,08;-;-;1234,43;1280,72;351;4,4;3;3,75
"411870 Paulo Frontin";41;43;106722,33;87510,46;-;-;19211,87;-;-;2481,91;2602,98;225;5,5;2;4,88
"411880 Peabiru";48;48;40050,02;31499,77;-;-;8550,25;-;-;834,38;834,38;171;3,6;-;-
"411885 Perobal";63;66;91556,42;75983,28;-;-;15573,14;-;-;1387,22;1453,28;340;5,4;3;4,76
"411890 Pérola";83;88;126842,24;104543,19;329,86;-;21791,82;-;-;1441,39;1528,22;473;5,7;1;1,20
"411900 Pérola d'Oeste";40;40;62772,79;49746,64;-;-;13026,15;-;-;1569,32;1569,32;139;3,5;1;2,50
"411910 Piên";175;177;211787,44;171298,36;-;-;40489,08;-;-;1196,54;1210,21;430;2,5;4;2,29
"411915 Pinhais";929;948;1636379,31;1347014,13;-;-;289365,18;-;-;1726,14;1761,44;3618;3,9;31;3,34
"411925 Pinhal de São Bento";25;25;23201,77;19027,32;-;-;4174,45;-;-;928,07;928,07;66;2,6;-;-
"411920 Pinhalão";62;65;79459,30;62758,16;-;-;16701,14;-;-;1222,45;1281,60;351;5,7;1;1,61
"411930 Pinhão";289;289;380247,42;316432,40;-;-;63815,02;-;-;1315,74;1315,74;1124;3,9;8;2,77
"411940 Piraí do Sul";142;143;355701,10;286614,51;-;-;69086,59;-;-;2487,42;2504,94;687;4,8;10;7,04
"411950 Piraquara";745;766;1533392,36;1234566,00;-;-;298826,36;-;-;2001,82;2058,24;3720;5,0;27;3,62
"411960 Pitanga";353;355;367591,38;296730,80;-;-;70860,58;-;-;1035,47;1041,34;1066;3,0;15;4,25
"411965 Pitangueiras";18;18;7800,26;5362,07;-;-;2438,19;-;-;433,35;433,35;32;1,8;-;-
"411970 Planaltina do Paraná";43;44;27252,42;21395,76;-;-;5856,66;-;-;619,37;633,78;156;3,6;4;9,30
"411980 Planalto";117;117;189359,00;153930,54;-;-;35428,46;-;-;1618,45;1618,45;409;3,5;1;0,85
"411990 Ponta Grossa";1947;1955;2855895,78;2298723,36;-;-;557172,42;-;-;1460,82;1466,82;8836;4,5;91;4,67
"411995 Pontal do Paraná";129;136;184299,44;146874,91;-;-;37424,53;-;-;1355,14;1428,68;602;4,7;5;3,88
"412000 Porecatu";87;87;159691,68;128080,01;-;-;31611,67;-;-;1835,54;1835,54;415;4,8;1;1,15
"412010 Porto Amazonas";26;26;49606,30;38541,79;-;-;11064,51;-;-;1907,93;1907,93;131;5,0;-;-
"412015 Porto Barreiro";35;35;27224,78;22986,22;-;-;4238,56;-;-;777,85;777,85;89;2,5;-;-
"412020 Porto Rico";17;17;26573,15;20701,12;-;-;5872,03;-;-;1563,13;1563,13;41;2,4;-;-
"412030 Porto Vitória";45;45;29276,74;22053,17;329,86;-;6716,34;-;-;650,59;650,59;136;3,0;3;6,67
"412033 Prado Ferreira";46;49;73294,90;57008,12;-;-;16286,78;-;-;1495,81;1593,37;257;5,6;1;2,17
"412035 Pranchita";63;63;65977,32;54995,98;-;-;10981,34;-;-;1047,26;1047,26;145;2,3;4;6,35
"412040 Presidente Castelo Branco";30;31;75756,12;65575,54;-;-;10180,58;-;-;2443,75;2525,20;232;7,7;4;13,33
"412050 Primeiro de Maio";65;65;86431,78;67338,26;-;-;19093,52;-;-;1329,72;1329,72;259;4,0;1;1,54
"412060 Prudentópolis";478;478;341155,34;274286,09;-;-;66869,25;-;-;713,71;713,71;1310;2,7;13;2,72
"412065 Quarto Centenário";37;38;37292,16;28415,30;-;-;8876,86;-;-;981,37;1007,90;150;4,1;-;-
"412070 Quatiguá";38;38;70051,70;57431,76;-;-;12619,94;-;-;1843,47;1843,47;160;4,2;4;10,53
"412080 Quatro Barras";176;183;514485,99;416052,25;-;-;98433,74;-;-;2811,40;2923,22;661;3,8;4;2,27
"412085 Quatro Pontes";22;22;17717,51;13762,00;-;-;3955,51;-;-;805,34;805,34;48;2,2;-;-
"412090 Quedas do Iguaçu";218;221;255445,21;200899,96;-;-;54545,25;-;-;1155,86;1171,77;808;3,7;12;5,50
"412100 Querência do Norte";78;78;39022,51;33892,81;-;-;5129,70;-;-;500,29;500,29;216;2,8;4;5,13
"412110 Quinta do Sol";39;41;41443,25;35372,52;-;-;6070,73;-;-;1010,81;1062,65;243;6,2;1;2,56
"412120 Quitandinha";136;138;146031,55;118966,69;-;-;27064,86;-;-;1058,20;1073,76;451;3,3;5;3,68
"412125 Ramilândia";32;32;20115,31;16375,87;-;-;3739,44;-;-;628,60;628,60;85;2,7;-;-
"412130 Rancho Alegre";15;15;26283,96;21817,02;-;-;4466,94;-;-;1752,26;1752,26;101;6,7;-;-
"412135 Rancho Alegre D'Oeste";27;28;50602,01;41100,07;-;-;9501,94;-;-;1807,21;1874,15;125;4,6;-;-
"412140 Realeza";113;117;153865,56;124844,33;-;-;29021,23;-;-;1315,09;1361,64;437;3,9;5;4,42
"412150 Rebouças";122;124;177443,32;142053,32;-;-;35390,00;-;-;1430,99;1454,45;667;5,5;2;1,64
"412160 Renascença";38;38;36475,27;26663,97;-;-;9811,30;-;-;959,88;959,88;108;2,8;-;-
"412170 Reserva";129;143;340163,50;290005,00;-;-;50158,50;-;-;2378,77;2636,93;929;7,2;3;2,33
"412175 Reserva do Iguaçu";53;53;60065,39;50304,06;-;-;9761,33;-;-;1133,31;1133,31;146;2,8;3;5,66
"412180 Ribeirão Claro";90;91;114866,91;96310,18;-;-;18556,73;-;-;1262,27;1276,30;444;4,9;5;5,56
"412190 Ribeirão do Pinhal";137;140;148485,42;119132,21;-;-;29353,21;-;-;1060,61;1083,84;485;3,5;3;2,19
"412200 Rio Azul";113;117;207074,13;164033,77;-;-;43040,36;-;-;1769,86;1832,51;533;4,7;4;3,54
"412210 Rio Bom";17;19;32436,77;28194,09;-;-;4242,68;-;-;1707,20;1908,05;151;8,9;1;5,88
"412215 Rio Bonito do Iguaçu";84;85;128181,32;101219,45;-;-;26961,87;-;-;1508,02;1525,97;312;3,7;4;4,76
"412217 Rio Branco do Ivaí";20;21;30146,72;25515,91;-;-;4630,81;-;-;1435,56;1507,34;92;4,6;-;-
"412220 Rio Branco do Sul";321;326;533214,68;424670,77;-;-;108543,91;-;-;1635,63;1661,10;1141;3,6;8;2,49
"412230 Rio Negro";214;218;306197,96;240782,25;-;-;65415,71;-;-;1404,58;1430,83;835;3,9;9;4,21
"412240 Rolândia";558;566;751737,27;600382,40;-;-;151354,87;-;-;1328,16;1347,20;2539;4,6;26;4,66
"412250 Roncador";101;101;120662,16;98997,46;-;-;21664,70;-;-;1194,67;1194,67;363;3,6;4;3,96
"412260 Rondon";68;70;79354,58;66439,16;-;-;12915,42;-;-;1133,64;1166,98;251;3,7;8;11,76
"412265 Rosário do Ivaí";66;67;80531,15;66774,38;-;-;13756,77;-;-;1201,96;1220,17;225;3,4;1;1,52
"412270 Sabáudia";33;35;81727,31;69763,91;-;-;11963,40;-;-;2335,07;2476,59;194;5,9;2;6,06
"412280 Salgado Filho";22;22;13375,01;10348,11;-;-;3026,90;-;-;607,96;607,96;47;2,1;1;4,55
"412290 Salto do Itararé";24;24;24217,84;19923,86;-;-;4293,98;-;-;1009,08;1009,08;107;4,5;4;16,67
"412300 Salto do Lontra";79;80;155192,68;118014,85;-;-;37177,83;-;-;1939,91;1964,46;295;3,7;4;5,06
"412310 Santa Amélia";14;16;24146,17;20517,55;-;-;3628,62;-;-;1509,14;1724,73;130;9,3;-;-
"412320 Santa Cecília do Pavão";26;27;34637,78;28814,84;-;-;5822,94;-;-;1282,88;1332,22;168;6,5;1;3,85
"412330 Santa Cruz de Monte Castelo";43;43;49184,75;36164,90;-;-;13019,85;-;-;1143,83;1143,83;155;3,6;-;-
"412340 Santa Fé";96;96;94912,50;78146,96;-;-;16765,54;-;-;988,67;988,67;254;2,6;4;4,17
"412350 Santa Helena";155;160;276967,47;219773,28;-;-;57194,19;-;-;1731,05;1786,89;708;4,6;8;5,16
"412360 Santa Inês";14;15;18405,46;12522,86;-;-;5882,60;-;-;1227,03;1314,68;65;4,6;-;-
"412370 Santa Isabel do Ivaí";88;88;118182,51;99612,70;-;-;18569,81;-;-;1342,98;1342,98;336;3,8;4;4,55
"412380 Santa Izabel do Oeste";75;75;151560,70;122543,89;-;-;29016,81;-;-;2020,81;2020,81;382;5,1;3;4,00
"412382 Santa Lúcia";21;22;23278,32;18947,97;-;-;4330,35;-;-;1058,11;1108,49;105;5,0;-;-
"412385 Santa Maria do Oeste";47;54;62678,83;51621,18;-;-;11057,65;-;-;1160,72;1333,59;323;6,9;2;4,26
"412390 Santa Mariana";109;110;219682,45;182383,07;-;-;37299,38;-;-;1997,11;2015,44;512;4,7;3;2,75
"412395 Santa Mônica";34;34;32353,67;27511,44;-;-;4842,23;-;-;951,58;951,58;109;3,2;-;-
"412402 Santa Tereza do Oeste";54;54;113494,50;91256,16;-;-;22238,34;-;-;2101,75;2101,75;272;5,0;1;1,85
"412405 Santa Terezinha de Itaipu";96;97;265358,94;225368,24;-;-;39990,70;-;-;2735,66;2764,16;548;5,7;5;5,21
"412400 Santana do Itararé";48;48;51551,18;42675,16;-;-;8876,02;-;-;1073,98;1073,98;203;4,2;2;4,17
"412410 Santo Antônio da Platina";317;320;471702,93;381139,54;-;-;90563,39;-;-;1474,07;1488,02;1503;4,7;12;3,79
"412420 Santo Antônio do Caiuá";10;10;32210,14;22156,85;-;-;10053,29;-;-;3221,01;3221,01;35;3,5;-;-
"412430 Santo Antônio do Paraíso";15;15;72662,15;61527,14;-;-;11135,01;-;-;4844,14;4844,14;139;9,3;1;6,67
"412440 Santo Antônio do Sudoeste";160;163;174234,13;145804,63;-;-;28429,50;-;-;1068,92;1088,96;726;4,5;3;1,88
"412450 Santo Inácio";68;69;110571,56;87466,27;-;-;23105,29;-;-;1602,49;1626,05;268;3,9;4;5,88
"412460 São Carlos do Ivaí";48;51;69777,24;58997,09;-;-;10780,15;-;-;1368,18;1453,69;296;6,2;2;4,17
"412470 São Jerônimo da Serra";49;49;89002,78;74882,54;-;-;14120,24;-;-;1816,38;1816,38;257;5,2;2;4,08
"412480 São João";70;70;128861,10;105793,65;-;-;23067,45;-;-;1840,87;1840,87;238;3,4;5;7,14
"412490 São João do Caiuá";45;45;73552,05;61384,50;-;-;12167,55;-;-;1634,49;1634,49;203;4,5;3;6,67
"412500 São João do Ivaí";88;94;89554,41;74441,87;-;-;15112,54;-;-;952,71;1017,66;486;5,5;3;3,41
"412510 São João do Triunfo";60;62;72920,71;58596,18;-;-;14324,53;-;-;1176,14;1215,35;295;4,9;-;-
"412520 São Jorge d'Oeste";87;87;93466,42;75985,11;-;-;17481,31;-;-;1074,33;1074,33;303;3,5;3;3,45
"412530 São Jorge do Ivaí";17;17;73525,18;58296,50;-;-;15228,68;-;-;4325,01;4325,01;68;4,0;1;5,88
"412535 São Jorge do Patrocínio";55;56;99041,08;76323,69;-;-;22717,39;-;-;1768,59;1800,75;195;3,5;2;3,64
"412540 São José da Boa Vista";46;48;74729,30;59715,09;-;-;15014,21;-;-;1556,86;1624,55;261;5,7;-;-
"412545 São José das Palmeiras";30;31;91490,71;69584,78;-;-;21905,93;-;-;2951,31;3049,69;126;4,2;-;-
"412550 São José dos Pinhais";1885;1915;4179815,84;3360008,07;521,27;-;819114,72;-;-;2182,67;2217,41;8291;4,4;59;3,13
"412555 São Manoel do Paraná";9;9;7518,80;5562,08;-;-;1956,72;-;-;835,42;835,42;16;1,8;-;-
"412560 São Mateus do Sul";242;246;274407,15;219902,47;-;-;54504,68;-;-;1115,48;1133,91;932;3,9;8;3,31
"412570 São Miguel do Iguaçu";108;111;202879,84;165308,03;-;-;37571,81;-;-;1827,75;1878,52;489;4,5;2;1,85
"412575 São Pedro do Iguaçu";33;33;57150,43;44682,97;-;-;12467,46;-;-;1731,83;1731,83;71;2,2;1;3,03
"412580 São Pedro do Ivaí";67;75;97096,36;80066,53;-;-;17029,83;-;-;1294,62;1449,20;385;5,7;4;5,97
"412590 São Pedro do Paraná";13;13;8091,99;5835,19;-;-;2256,80;-;-;622,46;622,46;37;2,8;-;-
"412600 São Sebastião da Amoreira";40;42;73781,89;61883,78;-;-;11898,11;-;-;1756,71;1844,55;217;5,4;2;5,00
"412610 São Tomé";21;21;35329,37;29997,61;-;-;5331,76;-;-;1682,35;1682,35;111;5,3;-;-
"412620 Sapopema";26;26;104840,74;91691,51;-;-;13149,23;-;-;4032,34;4032,34;151;5,8;-;-
"412625 Sarandi";668;670;1132813,24;929795,07;-;-;203018,17;-;-;1690,77;1695,83;3262;4,9;33;4,94
"412627 Saudade do Iguaçu";49;49;73659,38;59423,55;-;-;14235,83;-;-;1503,25;1503,25;148;3,0;-;-
"412630 Sengés";71;72;132289,86;104176,43;-;-;28113,43;-;-;1837,36;1863,24;353;5,0;2;2,82
"412635 Serranópolis do Iguaçu";44;44;64484,84;54506,06;-;-;9978,78;-;-;1465,56;1465,56;142;3,2;1;2,27
"412640 Sertaneja";47;48;82346,10;68964,12;-;-;13381,98;-;-;1715,54;1752,04;293;6,2;5;10,64
"412650 Sertanópolis";102;103;144340,26;109423,68;-;-;34916,58;-;-;1401,36;1415,10;419;4,1;5;4,90
"412660 Siqueira Campos";139;139;175253,21;139624,51;-;-;35628,70;-;-;1260,81;1260,81;498;3,6;7;5,04
"412665 Sulina";22;22;39874,92;34873,79;-;-;5001,13;-;-;1812,50;1812,50;49;2,2;1;4,55
"412667 Tamarana";99;99;146934,71;118935,91;-;-;27998,80;-;-;1484,19;1484,19;389;3,9;3;3,03
"412670 Tamboara";35;37;30293,59;23280,72;-;-;7012,87;-;-;818,75;865,53;190;5,4;2;5,71
"412680 Tapejara";90;94;157909,03;130902,55;-;-;27006,48;-;-;1679,88;1754,54;452;5,0;9;10,00
"412690 Tapira";50;51;86379,12;63805,66;-;-;22573,46;-;-;1693,71;1727,58;178;3,6;5;10,00
"412700 Teixeira Soares";62;64;73043,13;58184,54;-;-;14858,59;-;-;1141,30;1178,11;254;4,1;2;3,23
"412710 Telêmaco Borba";553;559;950409,96;792014,83;-;-;158395,13;-;-;1700,20;1718,64;2422;4,4;19;3,44
"412720 Terra Boa";132;133;160994,28;130227,93;-;-;30766,35;-;-;1210,48;1219,65;525;4,0;3;2,27
"412730 Terra Rica";87;88;109462,82;81592,31;-;-;27870,51;-;-;1243,90;1258,19;318;3,7;4;4,60
"412740 Terra Roxa";113;115;147791,79;119820,31;-;-;27971,48;-;-;1285,15;1307,89;543;4,8;7;6,19
"412750 Tibagi";139;142;232508,93;190645,72;-;-;41863,21;-;-;1637,39;1672,73;556;4,0;3;2,16
"412760 Tijucas do Sul";83;83;185026,08;146474,04;-;-;38552,04;-;-;2229,23;2229,23;352;4,2;2;2,41
"412770 Toledo";582;587;1094961,92;882840,45;-;-;212121,47;-;-;1865,35;1881,38;2424;4,2;18;3,09
"412780 Tomazina";98;100;103034,35;83423,11;-;-;19611,24;-;-;1030,34;1051,37;301;3,1;4;4,08
"412785 Três Barras do Paraná";94;95;95970,38;76739,43;-;-;19230,95;-;-;1010,21;1020,96;329;3,5;4;4,26
"412788 Tunas do Paraná";35;36;96170,93;72877,13;-;-;23293,80;-;-;2671,41;2747,74;141;4,0;1;2,86
"412790 Tuneiras do Oeste";53;54;64105,70;49366,57;-;-;14739,13;-;-;1187,14;1209,54;261;4,9;4;7,55
"412795 Tupãssi";43;43;69015,63;52607,01;-;-;16408,62;-;-;1605,01;1605,01;127;3,0;1;2,33
"412796 Turvo";142;145;128035,91;105944,58;-;-;22091,33;-;-;883,01;901,66;398;2,8;7;4,93
"412800 Ubiratã";222;222;212415,08;164719,95;-;-;47695,13;-;-;956,82;956,82;784;3,5;6;2,70
"412810 Umuarama";1087;1129;1523437,52;1219411,42;-;-;304026,10;-;-;1349,37;1401,51;4487;4,1;39;3,59
"412820 União da Vitória";405;434;594950,83;476983,69;-;-;117967,14;-;-;1370,85;1469,01;2139;5,3;12;2,96
"412830 Uniflor";17;19;16732,11;13511,34;-;-;3220,77;-;-;880,64;984,24;87;5,1;-;-
"412840 Uraí";58;58;75582,23;62233,34;-;-;13348,89;-;-;1303,14;1303,14;218;3,8;2;3,45
"412853 Ventania";70;71;245406,01;206485,24;-;-;38920,77;-;-;3456,42;3505,80;358;5,1;2;2,86
"412855 Vera Cruz do Oeste";74;78;85778,02;70698,82;-;-;15079,20;-;-;1099,72;1159,16;357;4,8;2;2,70
"412860 Verê";80;80;99457,79;75378,31;-;-;24079,48;-;-;1243,22;1243,22;210;2,6;3;3,75
"412865 Virmond";37;37;40892,06;34171,21;-;-;6720,85;-;-;1105,19;1105,19;102;2,8;2;5,41
"412870 Vitorino";34;34;56619,66;48816,65;-;-;7803,01;-;-;1665,28;1665,28;179;5,3;1;2,94
"412850 Wenceslau Braz";101;103;146612,90;119163,63;-;-;27449,27;-;-;1423,43;1451,61;506;5,0;5;4,95
"412880 Xambrê";41;46;70750,14;58956,59;-;-;11793,55;-;-;1538,05;1725,61;278;6,8;1;2,44
"420005 Abdon Batista";20;20;28066,93;20691,23;948,14;-;5875,70;-;-;1403,35;1403,35;38;1,9;1;5,00
"420010 Abelardo Luz";203;203;172858,49;135485,94;-;-;37372,55;-;-;851,52;851,52;629;3,1;5;2,46
"420020 Agrolândia";66;67;128777,23;109334,85;-;-;19442,38;-;-;1922,05;1951,17;248;3,8;1;1,52
"420030 Agronômica";36;37;58285,44;48527,02;-;-;9758,42;-;-;1575,28;1619,04;220;6,1;2;5,56
"420040 Água Doce";105;105;93188,62;76222,09;376,01;-;16247,41;-;-;887,51;887,51;319;3,0;1;0,95
"420050 Águas de Chapecó";46;46;55453,72;40980,92;-;-;14472,80;-;-;1205,52;1205,52;164;3,6;3;6,52
"420055 Águas Frias";19;19;27696,03;20550,20;-;-;7145,83;-;-;1457,69;1457,69;51;2,7;1;5,26
"420060 Águas Mornas";29;29;18563,80;13708,84;-;-;4854,96;-;-;640,13;640,13;96;3,3;1;3,45
"420070 Alfredo Wagner";36;36;67461,27;55477,92;-;-;11983,35;-;-;1873,92;1873,92;145;4,0;4;11,11
"420075 Alto Bela Vista";16;16;31810,95;26466,38;-;-;5344,57;-;-;1988,18;1988,18;100;6,3;3;18,75
"420080 Anchieta";46;46;98580,74;77190,87;-;-;21389,87;-;-;2143,06;2143,06;215;4,7;5;10,87
"420090 Angelina";24;25;17098,32;14265,77;-;-;2832,55;-;-;683,93;712,43;158;6,6;-;-
"420100 Anita Garibaldi";82;82;56923,16;46791,40;-;-;10131,76;-;-;694,18;694,18;161;2,0;2;2,44
"420110 Anitápolis";54;54;30682,05;25005,96;-;-;5676,09;-;-;568,19;568,19;106;2,0;-;-
"420120 Antônio Carlos";38;38;33584,34;25200,33;-;-;8384,01;-;-;883,80;883,80;153;4,0;5;13,16
"420125 Apiúna";64;64;77716,13;58959,26;266,64;-;18143,93;-;-;1214,31;1214,31;181;2,8;-;-
"420127 Arabutã";25;25;32728,43;25010,15;666,60;-;6185,93;-;-;1309,14;1309,14;61;2,4;-;-
"420130 Araquari";190;190;319809,70;241250,27;-;-;78559,43;-;-;1683,21;1683,21;736;3,9;12;6,32
"420140 Araranguá";354;354;502344,95;378689,14;12459,99;-;104194,51;-;-;1419,05;1419,05;1259;3,6;19;5,37
"420150 Armazém";102;102;183426,96;144637,78;666,60;-;37256,83;-;-;1798,30;1798,30;390;3,8;6;5,88
"420160 Arroio Trinta";68;68;72254,05;59143,18;133,32;-;12804,40;-;-;1062,56;1062,56;125;1,8;1;1,47
"420165 Arvoredo";14;14;17398,76;12047,17;-;-;5351,59;-;-;1242,77;1242,77;81;5,8;2;14,29
"420170 Ascurra";65;65;110885,90;91514,13;649,92;-;18371,77;-;-;1705,94;1705,94;234;3,6;5;7,69
"420180 Atalanta";35;36;54614,86;43381,83;399,96;-;10313,62;-;-;1517,08;1560,42;166;4,7;1;2,86
"420190 Aurora";27;29;50678,51;39727,15;-;-;10951,36;-;-;1747,53;1876,98;152;5,6;2;7,41
"420195 Balneário Arroio do Silva";94;94;124452,17;99234,01;1846,97;-;21740,24;-;-;1323,96;1323,96;469;5,0;9;9,57
"420205 Balneário Barra do Sul";63;63;145722,88;118806,35;-;-;26916,53;-;-;2313,06;2313,06;360;5,7;5;7,94
"420200 Balneário Camboriú";509;510;785442,00;616080,36;3491,97;-;163261,64;-;-;1540,08;1543,11;2177;4,3;19;3,73
"420207 Balneário Gaivota";77;77;79008,65;56708,39;2734,49;-;17700,76;-;-;1026,09;1026,09;297;3,9;1;1,30
"421280 Balneário Piçarras";134;135;283834,24;226919,50;133,32;-;56608,27;-;-;2102,48;2118,17;772;5,8;6;4,48
"422000 Balneário Rincão";103;103;115561,76;92349,73;469,39;-;22396,09;-;-;1121,96;1121,96;449;4,4;7;6,80
"420208 Bandeirante";24;24;13929,08;10965,47;-;-;2963,61;-;-;580,38;580,38;89;3,7;-;-
"420209 Barra Bonita";11;11;4747,58;3847,35;-;-;900,23;-;-;431,60;431,60;31;2,8;-;-
"420210 Barra Velha";182;183;272290,79;214414,05;1231,36;-;55259,02;-;-;1487,93;1496,10;816;4,5;7;3,85
"420213 Bela Vista do Toldo";30;30;33262,36;26035,34;798,55;-;6281,51;-;-;1108,75;1108,75;90;3,0;2;6,67
"420215 Belmonte";30;30;18495,46;16200,25;-;-;2295,21;-;-;616,52;616,52;82;2,7;1;3,33
"420220 Benedito Novo";77;77;141768,44;114502,75;-;-;27265,69;-;-;1841,15;1841,15;326;4,2;6;7,79
"420230 Biguaçu";350;354;499646,04;401650,75;-;-;97995,29;-;-;1411,43;1427,56;1741;5,0;17;4,86
"420240 Blumenau";1963;1963;3449855,72;2818509,74;1641,80;-;628188,59;-;-;1757,44;1757,44;6691;3,4;76;3,87
