 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Dez/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"350960 Campo Limpo Paulista";273;281;450963,54;369433,17;-;-;81530,37;-;-;1604,85;1651,88;1425;5,2;24;8,79
"350970 Campos do Jordão";286;290;408792,21;329856,71;-;-;78935,50;-;-;1409,63;1429,34;1384;4,8;22;7,69
"350980 Campos Novos Paulista";29;31;72036,29;59688,61;-;-;12347,68;-;-;2323,75;2484,01;167;5,8;3;10,34
"350990 Cananéia";68;68;200405,51;166688,35;-;-;33717,16;-;-;2947,14;2947,14;359;5,3;10;14,71
"350995 Canas";22;22;32357,64;26485,25;-;-;5872,39;-;-;1470,80;1470,80;112;5,1;3;13,64
"351000 Cândido Mota";168;177;239117,29;187884,74;-;-;51232,55;-;-;1350,95;1423,32;767;4,6;14;8,33
"351010 Cândido Rodrigues";5;5;4596,67;3538,83;-;-;1057,84;-;-;919,33;919,33;8;1,6;-;-
"351015 Canitar";25;25;26820,00;20545,35;-;-;6274,65;-;-;1072,80;1072,80;65;2,6;2;8,00
"351020 Capão Bonito";221;221;238373,75;184827,39;2589,04;-;48449,08;-;-;1078,61;1078,61;853;3,9;18;8,14
"351030 Capela do Alto";78;79;111366,12;89442,36;-;-;21923,76;-;-;1409,70;1427,77;477;6,1;5;6,41
"351040 Capivari";207;212;397281,01;334913,18;-;-;62367,83;-;-;1873,97;1919,23;1013;4,9;16;7,73
"351050 Caraguatatuba";631;636;1334909,29;1101357,13;-;-;233552,16;-;-;2098,91;2115,55;2748;4,4;35;5,55
"351060 Carapicuíba";1937;1947;2878892,84;2296887,67;133,32;-;581698,70;-;-;1478,63;1486,26;9970;5,1;123;6,35
"351070 Cardoso";95;95;212590,92;173838,47;-;-;38752,45;-;-;2237,80;2237,80;487;5,1;4;4,21
"351080 Casa Branca";196;302;319174,26;261728,71;-;-;57445,55;-;-;1056,87;1628,44;4038;20,6;14;7,14
"351090 Cássia dos Coqueiros";20;20;41333,02;34398,82;-;-;6934,20;-;-;2066,65;2066,65;91;4,5;1;5,00
"351100 Castilho";98;98;130760,09;104318,52;-;-;26441,57;-;-;1334,29;1334,29;388;4,0;4;4,08
"351110 Catanduva";500;534;1051293,18;870022,49;-;-;181270,69;-;-;1968,71;2102,59;3930;7,9;33;6,60
"351120 Catiguá";35;35;89389,41;68403,55;-;-;20985,86;-;-;2553,98;2553,98;262;7,5;2;5,71
"351130 Cedral";65;65;336374,12;292117,54;-;-;44256,58;-;-;5174,99;5174,99;328;5,0;1;1,54
"351140 Cerqueira César";178;179;161215,33;131427,59;-;-;29787,74;-;-;900,64;905,70;747;4,2;10;5,62
"351150 Cerquilho";164;165;295114,43;246495,58;-;-;48618,85;-;-;1788,57;1799,48;842;5,1;12;7,32
"351160 Cesário Lange";93;93;92329,28;69450,80;1788,64;-;20095,40;-;-;992,79;992,79;384;4,1;9;9,68
"351170 Charqueada";84;88;159411,44;134046,53;-;-;25364,91;-;-;1811,49;1897,76;412;4,9;3;3,57
"355720 Chavantes";92;92;138480,46;106788,42;-;-;31692,04;-;-;1505,22;1505,22;333;3,6;6;6,52
"351190 Clementina";42;42;29075,73;24271,56;-;-;4804,17;-;-;692,28;692,28;208;5,0;2;4,76
"351200 Colina";104;104;252121,63;211399,36;-;-;40722,27;-;-;2424,25;2424,25;428;4,1;10;9,62
"351210 Colômbia";19;19;38447,94;30663,57;-;-;7784,37;-;-;2023,58;2023,58;108;5,7;-;-
"351220 Conchal";211;219;339477,32;280125,32;-;-;59352,00;-;-;1550,12;1608,90;1012;4,8;13;6,16
"351230 Conchas";88;89;285534,48;244738,82;-;-;40795,66;-;-;3208,25;3244,71;538;6,1;9;10,23
"351240 Cordeirópolis";92;99;202998,77;157798,90;-;-;45199,87;-;-;2050,49;2206,51;630;6,8;1;1,09
"351250 Coroados";26;27;32654,32;26322,63;-;-;6331,69;-;-;1209,42;1255,94;136;5,2;3;11,54
"351260 Coronel Macedo";12;13;64920,35;54573,19;-;-;10347,16;-;-;4993,87;5410,03;109;9,1;1;8,33
"351270 Corumbataí";24;24;36393,55;24481,09;-;-;11912,46;-;-;1516,40;1516,40;80;3,3;-;-
"351280 Cosmópolis";216;223;316385,35;267626,15;-;-;48759,20;-;-;1418,77;1464,75;1114;5,2;27;12,50
"351290 Cosmorama";45;46;63726,17;50086,08;-;-;13640,09;-;-;1385,35;1416,14;238;5,3;2;4,44
"351300 Cotia";1171;1176;1892535,50;1525865,13;1339,49;-;364807,74;-;-;1609,30;1616,17;5592;4,8;74;6,32
"351310 Cravinhos";128;130;333914,82;277147,98;-;-;56766,84;-;-;2568,58;2608,71;636;5,0;6;4,69
"351320 Cristais Paulista";39;40;59948,70;48799,14;-;-;11149,56;-;-;1498,72;1537,15;159;4,1;4;10,26
"351330 Cruzália";8;8;8683,35;6442,62;-;-;2240,73;-;-;1085,42;1085,42;31;3,9;1;12,50
"351340 Cruzeiro";378;381;653470,63;531978,78;-;-;121491,85;-;-;1715,15;1728,76;1959;5,2;28;7,41
"351350 Cubatão";568;569;1028985,40;821959,85;832,66;-;205865,10;-;-;1808,41;1811,59;3098;5,5;27;4,75
"351360 Cunha";139;139;279162,22;236519,76;-;-;42642,46;-;-;2008,36;2008,36;616;4,4;7;5,04
"351370 Descalvado";261;262;309843,15;248738,91;-;1542,56;57324,96;1542,56;2236,72;1182,61;1187,14;980;3,8;17;6,51
"351380 Diadema";1680;1692;2917496,77;2429640,50;1606,38;-;485572,27;-;-;1724,29;1736,61;9752;5,8;100;5,95
"351385 Dirce Reis";8;8;5328,06;3885,48;-;-;1442,58;-;-;666,01;666,01;14;1,8;-;-
"351390 Divinolândia";85;231;384224,52;344273,88;-;-;39950,64;-;-;1663,31;4520,29;4846;57,0;7;8,24
"351400 Dobrada";52;52;95234,20;72383,94;-;-;22850,26;-;-;1831,43;1831,43;190;3,7;5;9,62
"351410 Dois Córregos";132;134;172786,35;142861,79;-;-;29924,56;-;-;1289,45;1308,99;700;5,3;7;5,30
"351420 Dolcinópolis";27;27;25327,05;20916,93;-;-;4410,12;-;-;938,04;938,04;67;2,5;1;3,70
"351430 Dourado";32;32;55146,54;47207,33;-;-;7939,21;-;-;1723,33;1723,33;153;4,8;4;12,50
"351440 Dracena";226;233;451336,06;372732,25;-;-;78603,81;-;-;1937,06;1997,06;1178;5,2;10;4,42
"351450 Duartina";116;118;88361,90;71453,02;-;-;16908,88;-;-;748,83;761,74;429;3,7;6;5,17
"351460 Dumont";31;32;86092,72;75773,99;-;-;10318,73;-;-;2690,40;2777,18;117;3,8;-;-
"351470 Echaporã";23;24;47733,40;38809,22;-;-;8924,18;-;-;1988,89;2075,37;158;6,9;-;-
"351480 Eldorado";50;50;45058,06;33434,22;-;-;11623,84;-;-;901,16;901,16;214;4,3;3;6,00
"351490 Elias Fausto";57;57;155790,73;127068,11;-;-;28722,62;-;-;2733,17;2733,17;267;4,7;5;8,77
"351492 Elisiário";13;14;17420,34;14667,37;-;-;2752,97;-;-;1244,31;1340,03;102;7,8;3;23,08
"351495 Embaúba";20;20;67878,77;57148,59;-;-;10730,18;-;-;3393,94;3393,94;133;6,7;1;5,00
"351500 Embu das Artes";1161;1166;1893771,05;1528108,68;2902,04;-;360878,86;-;-;1624,16;1631,16;6148;5,3;67;5,77
"351510 Embu-Guaçu";370;372;438963,53;353821,83;-;-;85141,70;-;-;1180,01;1186,39;1561;4,2;16;4,32
"351512 Emilianópolis";20;20;27781,90;23007,22;-;-;4774,68;-;-;1389,10;1389,10;85;4,3;1;5,00
"351515 Engenheiro Coelho";59;61;145729,25;112789,27;-;-;32939,98;-;-;2389,00;2469,99;298;5,1;3;5,08
"351518 Espírito Santo do Pinhal";208;307;416621,79;353152,30;-;-;63469,49;-;-;1357,07;2002,99;3998;19,2;9;4,33
"351519 Espírito Santo do Turvo";22;24;45982,79;38375,85;-;-;7606,94;-;-;1915,95;2090,13;116;5,3;-;-
"355730 Estiva Gerbi";56;58;91706,89;75299,43;-;-;16407,46;-;-;1581,15;1637,62;283;5,1;2;3,57
"351520 Estrela d'Oeste";49;49;112379,73;97686,37;-;-;14693,36;-;-;2293,46;2293,46;202;4,1;3;6,12
"351530 Estrela do Norte";12;12;12152,53;10172,75;-;-;1979,78;-;-;1012,71;1012,71;61;5,1;1;8,33
"351535 Euclides da Cunha Paulista";70;71;57161,19;45348,59;-;-;11812,60;-;-;805,09;816,59;342;4,9;1;1,43
"351540 Fartura";38;38;89843,54;75062,38;-;-;14781,16;-;-;2364,30;2364,30;302;7,9;2;5,26
"351560 Fernando Prestes";32;32;43730,13;35638,39;-;-;8091,74;-;-;1366,57;1366,57;174;5,4;3;9,38
"351550 Fernandópolis";323;327;878039,76;735176,96;-;-;142862,80;-;-;2685,14;2718,39;2145;6,6;21;6,50
"351565 Fernão";8;9;47429,67;40830,61;-;-;6599,06;-;-;5269,96;5928,71;103;12,9;-;-
"351570 Ferraz de Vasconcelos";682;686;1005678,88;823267,99;1033,17;-;180947,14;-;-;1466,00;1474,60;4244;6,2;58;8,50
"351580 Flora Rica";5;5;3258,87;2530,42;-;-;728,45;-;-;651,77;651,77;16;3,2;-;-
"351590 Floreal";22;22;20321,48;17317,68;-;-;3003,80;-;-;923,70;923,70;72;3,3;3;13,64
"351600 Flórida Paulista";58;60;84794,60;67351,58;-;-;17443,02;-;-;1413,24;1461,98;290;5,0;4;6,90
"351610 Florínia";19;21;22593,84;17986,11;-;-;4607,73;-;-;1075,90;1189,15;230;12,1;1;5,26
"351620 Franca";1467;1542;3106405,04;2558140,34;-;-;548264,70;-;-;2014,53;2117,52;9625;6,6;105;7,16
"351630 Francisco Morato";722;724;966023,91;767203,53;8721,78;-;181572,44;-;-;1334,29;1337,98;3929;5,4;30;4,16
"351640 Franco da Rocha";547;594;777751,34;619388,74;3666,51;-;150296,73;-;-;1309,35;1421,85;4795;8,8;24;4,39
"351650 Gabriel Monteiro";10;10;20312,47;16983,25;-;-;3329,22;-;-;2031,25;2031,25;49;4,9;2;20,00
"351660 Gália";35;36;53563,19;40836,78;-;-;12726,41;-;-;1487,87;1530,38;284;8,1;3;8,57
"351670 Garça";93;165;470821,87;402650,86;-;-;68171,01;-;-;2853,47;5062,60;2637;28,4;9;9,68
"351680 Gastão Vidigal";18;18;10437,05;7693,89;-;-;2743,16;-;-;579,84;579,84;46;2,6;2;11,11
"351685 Gavião Peixoto";15;15;23331,20;20278,28;-;-;3052,92;-;-;1555,41;1555,41;91;6,1;1;6,67
"351690 General Salgado";80;80;151338,97;126031,18;-;-;25307,79;-;-;1891,74;1891,74;348;4,3;7;8,75
"351700 Getulina";36;37;116424,48;91760,30;-;-;24664,18;-;-;3146,61;3234,01;354;9,8;3;8,33
"351710 Glicério";6;6;17644,52;14185,26;-;-;3459,26;-;-;2940,75;2940,75;16;2,7;1;16,67
"351720 Guaiçara";48;51;45034,76;37053,40;-;-;7981,36;-;-;883,03;938,22;273;5,7;4;8,33
"351730 Guaimbê";30;32;76442,27;65225,30;-;-;11216,97;-;-;2388,82;2548,08;266;8,9;4;13,33
"351740 Guaíra";235;235;597249,15;500517,01;-;-;96732,14;-;-;2541,49;2541,49;911;3,9;19;8,09
"351750 Guapiaçu";136;138;504501,30;431656,38;-;-;72844,92;-;-;3655,81;3709,57;859;6,3;6;4,41
"351760 Guapiara";55;55;83901,97;67195,34;-;-;16706,63;-;-;1525,49;1525,49;292;5,3;5;9,09
"351770 Guará";54;57;92380,24;77408,13;-;-;14972,11;-;-;1620,71;1710,75;251;4,6;4;7,41
"351780 Guaraçaí";54;54;27849,25;23947,83;-;-;3901,42;-;-;515,73;515,73;187;3,5;3;5,56
"351790 Guaraci";49;49;90427,06;74060,53;-;-;16366,53;-;-;1845,45;1845,45;221;4,5;5;10,20
"351800 Guarani d'Oeste";10;10;23615,43;20223,97;-;-;3391,46;-;-;2361,54;2361,54;39;3,9;3;30,00
"351810 Guarantã";39;41;69647,33;59114,87;-;-;10532,46;-;-;1698,72;1785,83;314;8,1;3;7,69
"351820 Guararapes";151;155;396137,06;319562,23;-;-;76574,83;-;-;2555,72;2623,42;863;5,7;13;8,61
"351830 Guararema";137;137;194898,58;163578,18;-;-;31320,40;-;-;1422,62;1422,62;589;4,3;10;7,30
"351840 Guaratinguetá";589;592;1072704,56;892588,06;-;-;180116,50;-;-;1812,00;1821,23;3794;6,4;49;8,32
"351850 Guareí";37;38;76063,95;61109,85;-;-;14954,10;-;-;2001,68;2055,78;270;7,3;2;5,41
"351860 Guariba";160;163;224403,41;174234,52;-;-;50168,89;-;-;1376,71;1402,52;798;5,0;4;2,50
"351870 Guarujá";975;987;1849585,36;1470594,43;-;-;378990,93;-;-;1873,95;1897,01;6033;6,2;80;8,21
"351880 Guarulhos";4450;5016;8886473,23;7375479,39;3482,98;-;1504745,28;-;-;1771,63;1996,96;43543;9,8;367;8,25
"351885 Guatapará";41;42;47212,38;38326,50;-;-;8885,88;-;-;1124,10;1151,52;210;5,1;-;-
"351890 Guzolândia";32;32;27927,31;22625,61;-;-;5301,70;-;-;872,73;872,73;87;2,7;3;9,38
"351900 Herculândia";72;73;81624,68;67121,34;-;-;14503,34;-;-;1118,15;1133,68;317;4,4;2;2,78
"351905 Holambra";72;76;137191,93;113127,33;-;-;24064,60;-;-;1805,16;1905,44;425;5,9;1;1,39
"351907 Hortolândia";846;849;1303769,57;1059358,39;-;-;244411,18;-;-;1535,65;1541,10;3538;4,2;48;5,67
"351910 Iacanga";48;48;59476,78;49737,49;-;-;9739,29;-;-;1239,10;1239,10;266;5,5;2;4,17
"351920 Iacri";40;41;58713,44;50006,27;-;-;8707,17;-;-;1432,04;1467,84;205;5,1;2;5,00
"351925 Iaras";35;35;129322,24;109116,78;-;-;20205,46;-;-;3694,92;3694,92;243;6,9;2;5,71
"351930 Ibaté";152;152;214524,10;176663,64;-;-;37860,46;-;-;1411,34;1411,34;421;2,8;4;2,63
"351940 Ibirá";79;79;276169,77;230776,74;-;-;45393,03;-;-;3495,82;3495,82;349;4,4;2;2,53
"351950 Ibirarema";27;29;49765,65;41251,34;-;-;8514,31;-;-;1716,06;1843,17;121;4,5;4;14,81
"351960 Ibitinga";400;401;537107,51;435494,77;-;-;101612,74;-;-;1339,42;1342,77;1296;3,2;32;8,00
"351970 Ibiúna";188;190;275247,40;214254,81;279,03;-;60566,57;-;-;1448,67;1464,08;1077;5,7;6;3,19
"351980 Icém";38;38;126690,02;107254,11;-;-;19435,91;-;-;3333,95;3333,95;221;5,8;1;2,63
"351990 Iepê";28;30;66603,05;55576,05;-;-;11027,00;-;-;2220,10;2378,68;190;6,8;2;7,14
"352000 Igaraçu do Tietê";50;51;110968,15;91129,82;-;-;19838,33;-;-;2175,85;2219,36;321;6,4;1;2,00
"352010 Igarapava";106;106;124496,54;101899,68;-;-;22596,86;-;-;1174,50;1174,50;513;4,8;6;5,66
"352020 Igaratá";65;65;183486,02;145410,78;-;-;38075,24;-;-;2822,86;2822,86;342;5,3;3;4,62
"352030 Iguape";117;117;298132,72;239886,66;-;-;58246,06;-;-;2548,14;2548,14;606;5,2;9;7,69
"352042 Ilha Comprida";83;83;113156,67;94780,83;-;-;18375,84;-;-;1363,33;1363,33;386;4,7;7;8,43
"352044 Ilha Solteira";138;138;201559,08;161265,38;-;-;40293,70;-;-;1460,57;1460,57;593;4,3;12;8,70
"352040 Ilhabela";38;38;145491,98;120585,03;-;-;24906,95;-;-;3828,74;3828,74;211;5,6;1;2,63
"352050 Indaiatuba";991;1016;2198005,19;1845340,74;-;-;352664,45;-;-;2163,39;2217,97;5151;5,2;67;6,76
"352060 Indiana";25;25;52823,75;41912,90;-;-;10910,85;-;-;2112,95;2112,95;111;4,4;1;4,00
"352070 Indiaporã";32;34;80823,05;69841,00;-;-;10982,05;-;-;2377,15;2525,72;300;9,4;1;3,13
"352080 Inúbia Paulista";19;20;27947,86;22040,63;-;-;5907,23;-;-;1397,39;1470,94;122;6,4;-;-
"352090 Ipaussu";86;90;125360,47;102489,85;-;-;22870,62;-;-;1392,89;1457,68;654;7,6;6;6,98
"352100 Iperó";104;104;166842,05;135837,81;-;-;31004,24;-;-;1604,25;1604,25;541;5,2;9;8,65
"352110 Ipeúna";29;29;47163,94;36234,51;-;-;10929,43;-;-;1626,34;1626,34;91;3,1;1;3,45
"352115 Ipiguá";39;39;46192,91;38044,31;-;-;8148,60;-;-;1184,43;1184,43;148;3,8;2;5,13
"352120 Iporanga";13;13;7299,93;5614,61;-;-;1685,32;-;-;561,53;561,53;45;3,5;1;7,69
"352130 Ipuã";23;24;83251,40;67751,92;-;-;15499,48;-;-;3468,81;3619,63;177;7,7;1;4,35
"352140 Iracemápolis";49;52;111102,36;92588,29;-;-;18514,07;-;-;2136,58;2267,40;237;4,8;4;8,16
"352150 Irapuã";39;40;47167,63;38644,23;-;-;8523,40;-;-;1179,19;1209,43;240;6,2;3;7,69
"352160 Irapuru";39;40;26270,91;20846,87;-;-;5424,04;-;-;656,77;673,61;234;6,0;1;2,56
"352170 Itaberá";29;29;64775,66;53965,85;-;-;10809,81;-;-;2233,64;2233,64;228;7,9;3;10,34
"352180 Itaí";55;57;146877,67;121642,91;-;-;25234,76;-;-;2576,80;2670,50;385;7,0;3;5,45
"352190 Itajobi";104;105;235181,97;189650,86;-;-;45531,11;-;-;2239,83;2261,37;579;5,6;7;6,73
"352200 Itaju";24;24;12505,65;9636,90;-;-;2868,75;-;-;521,07;521,07;74;3,1;-;-
"352210 Itanhaém";501;503;530988,33;423141,46;-;-;107846,87;-;-;1055,64;1059,86;2535;5,1;23;4,59
"352215 Itaóca";17;17;19553,66;15912,30;-;-;3641,36;-;-;1150,22;1150,22;68;4,0;1;5,88
"352220 Itapecerica da Serra";981;983;1488334,77;1217827,93;2030,27;-;267658,78;-;-;1514,07;1517,16;4964;5,1;51;5,20
"352230 Itapetininga";655;655;1047754,43;861856,42;266,14;-;185303,33;-;-;1599,63;1599,63;3640;5,6;76;11,60
"352240 Itapeva";299;300;421519,48;332329,67;-;-;89189,81;-;-;1405,06;1409,76;1537;5,1;21;7,02
"352250 Itapevi";975;981;1768209,81;1431802,68;929,97;-;335068,67;-;-;1802,46;1813,55;5602;5,7;54;5,54
"352260 Itapira";411;489;770475,98;625406,36;2430,02;-;141365,98;-;-;1575,62;1874,64;3933;9,6;31;7,54
"352265 Itapirapuã Paulista";24;24;24435,10;18796,10;-;-;5639,00;-;-;1018,13;1018,13;61;2,5;1;4,17
"352270 Itápolis";274;275;293409,41;244480,00;-;-;48929,41;-;-;1066,94;1070,84;888;3,2;22;8,03
"352280 Itaporanga";109;110;94761,15;74376,72;-;-;20384,43;-;-;861,47;869,37;359;3,3;3;2,75
"352290 Itapuí";54;55;74278,92;62252,73;-;-;12026,19;-;-;1350,53;1375,54;357;6,6;2;3,70
"352300 Itapura";27;27;19839,18;15333,76;-;-;4505,42;-;-;734,78;734,78;167;6,2;5;18,52
"352310 Itaquaquecetuba";1378;1387;1715018,43;1363626,16;5166,12;-;344825,45;-;-;1236,49;1244,57;8677;6,3;84;6,10
"352320 Itararé";60;60;236396,07;184602,32;-;-;51793,75;-;-;3939,93;3939,93;331;5,5;5;8,33
"352330 Itariri";66;66;146428,03;124519,17;-;-;21908,86;-;-;2218,61;2218,61;305;4,6;2;3,03
"352340 Itatiba";377;381;597572,03;481056,31;-;-;116515,72;-;-;1568,43;1585,07;1506;4,0;15;3,98
"352350 Itatinga";91;92;212923,65;179339,15;-;-;33584,50;-;-;2314,39;2339,82;497;5,5;4;4,40
"352360 Itirapina";82;84;236514,84;183649,96;-;-;52864,88;-;-;2815,65;2884,33;824;10,0;3;3,66
"352370 Itirapuã";31;31;70819,54;55472,58;-;-;15346,96;-;-;2284,50;2284,50;103;3,3;1;3,23
"352380 Itobi";49;52;53101,30;43448,51;-;-;9652,79;-;-;1021,18;1083,70;202;4,1;-;-
"352390 Itu";550;748;1081070,75;910927,75;-;-;170143,00;-;-;1445,28;1965,58;8535;15,5;50;9,09
"352400 Itupeva";221;228;242727,60;193305,23;-;-;49422,37;-;-;1064,59;1098,31;996;4,5;15;6,79
"352410 Ituverava";227;234;333900,84;277600,15;-;-;56300,69;-;-;1426,93;1470,93;830;3,7;13;5,73
"352420 Jaborandi";29;29;81639,09;69012,43;-;-;12626,66;-;-;2815,14;2815,14;113;3,9;5;17,24
"352430 Jaboticabal";348;356;798456,69;666538,83;-;-;131917,86;-;-;2242,86;2294,42;1984;5,7;25;7,18
"352440 Jacareí";1076;1079;1868651,24;1517739,65;-;-;350911,59;-;-;1731,84;1736,66;4231;3,9;75;6,97
"352450 Jaci";46;181;376713,81;342348,80;-;-;34365,01;-;-;2081,29;8189,43;4385;95,3;3;6,52
"352460 Jacupiranga";87;88;356561,75;304394,85;-;-;52166,90;-;-;4051,84;4098,41;542;6,2;13;14,94
"352470 Jaguariúna";240;244;382040,15;313795,15;-;-;68245,00;-;-;1565,74;1591,83;1133;4,7;13;5,42
"352480 Jales";276;282;615392,88;509580,02;-;-;105812,86;-;-;2182,24;2229,68;1562;5,7;18;6,52
"352490 Jambeiro";14;15;7915,33;6041,50;-;-;1873,83;-;-;527,69;565,38;58;4,1;-;-
"352500 Jandira";388;388;649697,08;523403,74;511,90;-;125522,64;-;-;1674,48;1674,48;1991;5,1;22;5,67
"352510 Jardinópolis";253;253;511989,44;421729,31;-;-;90260,13;-;-;2023,67;2023,67;1097;4,3;9;3,56
"352520 Jarinu";146;148;129746,71;101208,57;-;-;28538,14;-;-;876,67;888,68;488;3,3;7;4,79
"352530 Jaú";808;828;1421907,56;1173715,06;-;-;248192,50;-;-;1717,28;1759,79;5501;6,8;71;8,79
"352540 Jeriquara";25;25;47272,49;40228,63;-;-;7043,86;-;-;1890,90;1890,90;128;5,1;1;4,00
"352550 Joanópolis";65;65;153573,63;126679,40;-;-;26894,23;-;-;2362,67;2362,67;386;5,9;4;6,15
"352560 João Ramalho";26;26;41407,31;34661,15;-;-;6746,16;-;-;1592,59;1592,59;177;6,8;2;7,69
"352570 José Bonifácio";198;202;333275,97;274382,28;-;-;58893,69;-;-;1649,88;1683,21;872;4,4;7;3,54
"352580 Júlio Mesquita";15;15;25477,79;20275,54;-;-;5202,25;-;-;1698,52;1698,52;89;5,9;1;6,67
"352585 Jumirim";23;23;13768,87;10502,63;-;-;3266,24;-;-;598,65;598,65;51;2,2;1;4,35
"352590 Jundiaí";1791;1797;2323726,38;1873465,12;670,85;-;449362,91;-;-;1293,11;1297,45;8449;4,7;105;5,86
"352600 Junqueirópolis";118;124;245081,44;215114,87;-;-;29966,57;-;-;1976,46;2076,96;738;6,3;7;5,93
"352610 Juquiá";82;82;64757,74;50348,81;-;-;14408,93;-;-;789,73;789,73;315;3,8;5;6,10
"352620 Juquitiba";147;148;270990,62;221526,87;-;-;49463,75;-;-;1831,02;1843,47;785;5,3;12;8,16
"352630 Lagoinha";20;20;60298,74;50404,25;-;-;9894,49;-;-;3014,94;3014,94;133;6,7;3;15,00
"352640 Laranjal Paulista";155;157;370784,50;301658,22;-;-;69126,28;-;-;2361,68;2392,16;613;4,0;6;3,87
"352650 Lavínia";38;38;45776,46;38458,35;-;-;7318,11;-;-;1204,64;1204,64;222;5,8;1;2,63
"352660 Lavrinhas";52;52;56695,10;46861,60;-;-;9833,50;-;-;1090,29;1090,29;250;4,8;3;5,77
"352670 Leme";442;450;584205,60;476923,86;-;-;107281,74;-;-;1298,23;1321,73;2057;4,7;29;6,56
"352680 Lençóis Paulista";304;311;422019,72;334474,23;-;-;87545,49;-;-;1356,98;1388,22;1390;4,6;9;2,96
"352690 Limeira";882;899;2432254,83;1980886,34;-;-;451368,49;-;-;2705,51;2757,66;4653;5,3;61;6,92
"352700 Lindóia";32;34;46532,65;35161,85;-;-;11370,80;-;-;1368,61;1454,15;268;8,4;2;6,25
"352710 Lins";299;312;479472,16;377933,81;-;-;101538,35;-;-;1536,77;1603,59;1959;6,6;20;6,69
"352720 Lorena";428;431;757836,57;630042,15;-;-;127794,42;-;-;1758,32;1770,65;2503;5,8;22;5,14
"352725 Lourdes";2;2;1108,10;695,23;-;-;412,87;-;-;554,05;554,05;5;2,5;-;-
"352730 Louveira";257;262;294389,53;220220,56;-;-;74168,97;-;-;1123,62;1145,48;944;3,7;8;3,11
"352740 Lucélia";109;121;163388,14;138205,78;213,03;-;24850,10;-;-;1350,32;1498,97;905;8,3;6;5,50
"352750 Lucianópolis";20;20;12766,82;10308,56;-;-;2458,26;-;-;638,34;638,34;57;2,9;2;10,00
"352760 Luís Antônio";51;53;95757,50;78924,15;-;-;16833,35;-;-;1806,75;1877,60;289;5,7;1;1,96
"352770 Luiziânia";2;2;4947,44;4146,75;-;-;800,69;-;-;2473,72;2473,72;12;6,0;-;-
"352780 Lupércio";18;18;28981,38;24446,06;-;-;4535,32;-;-;1610,08;1610,08;167;9,3;-;-
"352790 Lutécia";8;10;18625,13;14510,05;-;-;4115,08;-;-;1862,51;2328,14;85;10,6;1;12,50
"352800 Macatuba";112;113;106471,68;86041,45;-;-;20430,23;-;-;942,23;950,64;445;4,0;6;5,36
"352810 Macaubal";34;34;29908,02;23953,34;-;-;5954,68;-;-;879,65;879,65;97;2,9;3;8,82
"352820 Macedônia";13;13;29084,51;24043,21;-;-;5041,30;-;-;2237,27;2237,27;80;6,2;3;23,08
"352830 Magda";15;15;26389,60;19222,20;-;-;7167,40;-;-;1759,31;1759,31;98;6,5;1;6,67
"352840 Mairinque";132;132;262595,33;211583,73;767,43;-;49541,41;-;-;1989,36;1989,36;775;5,9;11;8,33
"352850 Mairiporã";356;358;482890,07;388841,17;778,04;-;92683,52;-;-;1348,85;1356,43;1904;5,3;29;8,15
"352860 Manduri";25;25;58283,60;48434,62;-;-;9848,98;-;-;2331,34;2331,34;141;5,6;1;4,00
"352870 Marabá Paulista";24;25;48458,98;40296,14;-;-;8162,84;-;-;1938,36;2019,12;205;8,5;1;4,17
"352880 Maracaí";68;74;90775,52;73820,73;-;-;16954,79;-;-;1226,70;1334,93;513;7,5;1;1,47
"352885 Marapoama";11;12;21384,44;18029,98;-;-;3354,46;-;-;1782,04;1944,04;78;7,1;-;-
"352890 Mariápolis";15;18;17670,42;13750,02;-;-;3920,40;-;-;981,69;1178,03;75;5,0;3;20,00
"352900 Marília";1317;1410;3671637,86;3060215,10;-;-;611422,76;-;-;2604,00;2787,88;10801;8,2;95;7,21
"352910 Marinópolis";16;16;15455,84;12072,60;-;-;3383,24;-;-;965,99;965,99;69;4,3;1;6,25
"352920 Martinópolis";107;109;192200,54;156458,30;-;-;35742,24;-;-;1763,31;1796,27;689;6,4;8;7,48
"352930 Matão";369;369;554766,30;452575,84;-;-;102190,46;-;-;1503,43;1503,43;1444;3,9;19;5,15
"352940 Mauá";1289;1292;2669400,60;2185316,12;14698,43;-;459641,92;-;-;2066,10;2070,91;7556;5,9;98;7,60
"352950 Mendonça";44;47;73302,40;61332,93;-;-;11969,47;-;-;1559,63;1665,96;232;5,3;1;2,27
"352960 Meridiano";20;22;81482,78;69263,10;-;-;12219,68;-;-;3703,76;4074,14;171;8,6;2;10,00
