 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Fev/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"410010 Abatiá";40;40;77191,27;62992,42;-;-;14198,85;-;-;1929,78;1929,78;123;3,1;5;12,50
"410020 Adrianópolis";23;23;44988,36;31565,73;-;-;13422,63;-;-;1956,02;1956,02;71;3,1;1;4,35
"410030 Agudos do Sul";60;62;102645,53;84334,48;-;-;18311,05;-;-;1655,57;1710,76;200;3,3;-;-
"410040 Almirante Tamandaré";693;730;1681270,78;1349375,65;-;-;331895,13;-;-;2303,11;2426,08;3336;4,8;29;4,18
"410045 Altamira do Paraná";14;16;20042,99;16963,02;-;-;3079,97;-;-;1252,69;1431,64;125;8,9;2;14,29
"412862 Alto Paraíso";30;30;36210,36;28407,33;-;-;7803,03;-;-;1207,01;1207,01;86;2,9;-;-
"410060 Alto Paraná";123;124;190576,76;158676,33;-;-;31900,43;-;-;1536,91;1549,40;588;4,8;6;4,88
"410070 Alto Piquiri";68;71;140141,41;113212,16;-;-;26929,25;-;-;1973,82;2060,90;422;6,2;5;7,35
"410050 Altônia";124;129;127038,10;103879,68;-;-;23158,42;-;-;984,79;1024,50;527;4,3;4;3,23
"410080 Alvorada do Sul";70;74;127781,04;102583,05;-;-;25197,99;-;-;1726,77;1825,44;364;5,2;2;2,86
"410090 Amaporã";37;39;50818,02;40946,27;-;-;9871,75;-;-;1303,03;1373,46;191;5,2;1;2,70
"410100 Ampére";161;162;188555,81;150927,47;-;-;37628,34;-;-;1163,92;1171,15;574;3,6;2;1,24
"410105 Anahy";26;26;16000,97;13331,91;-;-;2669,06;-;-;615,42;615,42;72;2,8;-;-
"410110 Andirá";111;113;132264,00;103554,06;-;-;28709,94;-;-;1170,48;1191,57;575;5,2;4;3,60
"410115 Ângulo";29;32;28153,03;23936,12;-;-;4216,91;-;-;879,78;970,79;168;5,8;-;-
"410120 Antonina";100;104;150885,17;116872,18;-;-;34012,99;-;-;1450,82;1508,85;407;4,1;5;5,00
"410130 Antônio Olinto";49;50;46289,77;34801,26;-;-;11488,51;-;-;925,80;944,69;131;2,7;2;4,08
"410140 Apucarana";778;823;1529834,76;1221659,15;-;-;308175,61;-;-;1858,85;1966,37;4527;5,8;47;6,04
"410150 Arapongas";762;780;1489270,59;1168592,67;-;-;320677,92;-;-;1909,32;1954,42;3538;4,6;38;4,99
"410160 Arapoti";131;132;256557,82;201671,95;581,24;-;53181,23;-;-;1943,62;1958,46;407;3,1;4;3,05
"410165 Arapuã";27;27;41331,06;32689,92;-;-;8641,14;-;-;1530,78;1530,78;72;2,7;1;3,70
"410170 Araruna";79;80;76082,31;58984,51;-;-;17097,80;-;-;951,03;963,07;280;3,5;3;3,80
"410180 Araucária";800;815;1339037,76;1069230,50;-;-;269807,26;-;-;1642,99;1673,80;3304;4,1;24;3,00
"410185 Ariranha do Ivaí";23;24;50284,65;41262,05;-;-;9022,60;-;-;2095,19;2186,29;118;5,1;1;4,35
"410190 Assaí";109;110;239332,08;185364,27;-;-;53967,81;-;-;2175,75;2195,71;471;4,3;6;5,50
"410200 Assis Chateaubriand";341;351;541601,95;449967,51;-;-;91634,44;-;-;1543,03;1588,28;1333;3,9;11;3,23
"410210 Astorga";250;251;343616,32;276183,99;-;-;67432,33;-;-;1368,99;1374,47;947;3,8;5;2,00
"410220 Atalaia";10;10;38659,25;33495,26;-;-;5163,99;-;-;3865,93;3865,93;76;7,6;1;10,00
"410230 Balsa Nova";136;139;207629,84;173990,73;-;-;33639,11;-;-;1493,74;1526,69;459;3,4;4;2,94
"410240 Bandeirantes";329;334;421780,50;351254,07;-;-;70526,43;-;-;1262,82;1282,01;1817;5,5;10;3,04
"410250 Barbosa Ferraz";90;91;52569,86;43711,10;-;-;8858,76;-;-;577,69;584,11;329;3,7;2;2,22
"410270 Barra do Jacaré";14;14;29138,32;23187,09;-;-;5951,23;-;-;2081,31;2081,31;59;4,2;-;-
"410260 Barracão";64;65;108370,07;89104,67;-;-;19265,40;-;-;1667,23;1693,28;253;4,0;-;-
"410275 Bela Vista da Caroba";22;22;30693,81;24642,95;-;-;6050,86;-;-;1395,17;1395,17;60;2,7;-;-
"410280 Bela Vista do Paraíso";121;127;173994,87;143167,46;-;-;30827,41;-;-;1370,04;1437,97;724;6,0;3;2,48
"410290 Bituruna";153;157;237404,28;188870,24;-;-;48534,04;-;-;1512,13;1551,66;644;4,2;2;1,31
"410300 Boa Esperança";23;23;22587,16;16895,74;-;-;5691,42;-;-;982,05;982,05;97;4,2;1;4,35
"410302 Boa Esperança do Iguaçu";13;13;19020,58;16393,16;-;-;2627,42;-;-;1463,12;1463,12;41;3,2;-;-
"410304 Boa Ventura de São Roque";46;48;71069,04;56519,25;-;-;14549,79;-;-;1480,60;1544,98;155;3,4;4;8,70
"410305 Boa Vista da Aparecida";98;100;193861,42;161044,03;-;-;32817,39;-;-;1938,61;1978,18;491;5,0;7;7,14
"410310 Bocaiúva do Sul";83;83;175454,14;139959,95;-;-;35494,19;-;-;2113,91;2113,91;286;3,4;2;2,41
"410315 Bom Jesus do Sul";20;20;15937,68;12407,68;-;-;3530,00;-;-;796,88;796,88;49;2,5;-;-
"410320 Bom Sucesso";49;55;56630,97;46392,34;-;-;10238,63;-;-;1029,65;1155,73;307;6,3;1;2,04
"410322 Bom Sucesso do Sul";23;23;17037,03;14268,79;-;-;2768,24;-;-;740,74;740,74;68;3,0;3;13,04
"410330 Borrazópolis";58;59;126170,06;111375,57;-;-;14794,49;-;-;2138,48;2175,35;262;4,5;-;-
"410335 Braganey";53;54;92799,41;75263,04;-;-;17536,37;-;-;1718,51;1750,93;246;4,6;1;1,89
"410337 Brasilândia do Sul";31;33;37831,17;33041,88;-;-;4789,29;-;-;1146,40;1220,36;202;6,5;4;12,90
"410340 Cafeara";15;16;22179,45;18308,38;-;-;3871,07;-;-;1386,22;1478,63;84;5,6;-;-
"410345 Cafelândia";78;86;136282,79;108271,56;-;-;28011,23;-;-;1584,68;1747,22;423;5,4;4;5,13
"410347 Cafezal do Sul";38;39;105775,86;91335,33;-;-;14440,53;-;-;2712,20;2783,58;270;7,1;2;5,26
"410350 Califórnia";56;61;337034,41;293785,84;-;-;43248,57;-;-;5525,15;6018,47;385;6,9;3;5,36
"410360 Cambará";153;158;292341,02;236220,03;-;-;56120,99;-;-;1850,26;1910,73;934;6,1;13;8,50
"410370 Cambé";677;693;1114489,43;895774,41;-;-;218715,02;-;-;1608,21;1646,22;3371;5,0;35;5,17
"410380 Cambira";62;66;119512,96;84806,89;-;-;34706,07;-;-;1810,80;1927,63;322;5,2;4;6,45
"410390 Campina da Lagoa";149;151;119977,65;97671,73;-;-;22305,92;-;-;794,55;805,22;486;3,3;4;2,68
"410395 Campina do Simão";26;26;30861,91;22096,99;-;-;8764,92;-;-;1187,00;1187,00;72;2,8;-;-
"410400 Campina Grande do Sul";512;526;2811111,36;2140660,60;-;-;670450,76;-;-;5344,32;5490,45;2033;4,0;15;2,93
"410405 Campo Bonito";46;46;39885,40;31511,27;-;-;8374,13;-;-;867,07;867,07;137;3,0;-;-
"410410 Campo do Tenente";51;53;164214,85;134716,35;-;-;29498,50;-;-;3098,39;3219,90;300;5,9;1;1,96
"410420 Campo Largo";1037;1052;2017440,38;1640389,81;-;-;377050,57;-;-;1917,72;1945,46;3346;3,2;23;2,22
"410425 Campo Magro";162;176;352104,68;288790,16;-;-;63314,52;-;-;2000,59;2173,49;1093;6,7;5;3,09
"410430 Campo Mourão";366;373;549351,85;446473,02;-;-;102878,83;-;-;1472,79;1500,96;1522;4,2;16;4,37
"410440 Cândido de Abreu";95;97;158076,82;128438,83;-;-;29637,99;-;-;1629,66;1663,97;486;5,1;5;5,26
"410442 Candói";133;133;142282,44;117234,11;-;-;25048,33;-;-;1069,79;1069,79;389;2,9;-;-
"410445 Cantagalo";74;74;60440,35;44641,46;-;-;15798,89;-;-;816,76;816,76;239;3,2;1;1,35
"410450 Capanema";170;171;244997,63;195961,03;-;-;49036,60;-;-;1432,73;1441,16;610;3,6;2;1,18
"410460 Capitão Leônidas Marques";136;137;194290,56;156861,96;-;-;37428,60;-;-;1418,18;1428,61;513;3,8;5;3,68
"410465 Carambeí";129;130;178586,20;139810,12;-;-;38776,08;-;-;1373,74;1384,39;413;3,2;5;3,88
"410470 Carlópolis";75;76;171868,71;135077,93;-;-;36790,78;-;-;2261,43;2291,58;370;4,9;8;10,67
"410480 Cascavel";1503;1514;2670801,02;2122809,66;-;-;547991,36;-;-;1764,07;1776,98;6596;4,4;71;4,72
"410490 Castro";483;490;643102,32;508067,65;-;-;135034,67;-;-;1312,45;1331,47;2099;4,3;13;2,69
"410500 Catanduvas";49;49;73860,90;61580,52;-;-;12280,38;-;-;1507,37;1507,37;206;4,2;2;4,08
"410510 Centenário do Sul";96;111;169542,71;139218,18;-;-;30324,53;-;-;1527,41;1766,07;791;8,2;3;3,13
"410520 Cerro Azul";132;133;236059,04;178155,13;-;-;57903,91;-;-;1774,88;1788,33;429;3,3;2;1,52
"410530 Céu Azul";108;108;129630,65;103529,45;-;-;26101,20;-;-;1200,28;1200,28;322;3,0;2;1,85
"410540 Chopinzinho";119;119;219324,98;170756,21;-;-;48568,77;-;-;1843,07;1843,07;444;3,7;5;4,20
"410550 Cianorte";486;488;661035,62;532698,71;-;-;128336,91;-;-;1354,58;1360,16;1601;3,3;29;5,97
"410560 Cidade Gaúcha";109;109;93802,39;78034,09;-;-;15768,30;-;-;860,57;860,57;308;2,8;4;3,67
"410570 Clevelândia";137;137;183745,60;156491,38;-;-;27254,22;-;-;1341,21;1341,21;467;3,4;2;1,46
"410580 Colombo";1367;1391;2560551,85;2071402,73;-;-;489149,12;-;-;1840,80;1873,12;5259;3,8;49;3,58
"410590 Colorado";203;203;281818,23;229758,28;-;-;52059,95;-;-;1388,27;1388,27;725;3,6;10;4,93
"410600 Congonhinhas";42;43;112508,73;85586,98;-;-;26921,75;-;-;2616,48;2678,78;197;4,7;1;2,38
"410610 Conselheiro Mairinck";22;24;24052,77;19361,93;-;-;4690,84;-;-;1002,20;1093,31;136;6,2;-;-
"410620 Contenda";152;156;200339,56;159429,33;-;-;40910,23;-;-;1284,23;1318,02;566;3,7;3;1,97
"410630 Corbélia";191;195;143288,58;119868,15;-;-;23420,43;-;-;734,81;750,20;534;2,8;1;0,52
"410640 Cornélio Procópio";322;339;566439,60;477216,74;-;-;89222,86;-;-;1670,91;1759,13;2065;6,4;25;7,76
"410645 Coronel Domingos Soares";46;46;40012,21;30910,83;-;-;9101,38;-;-;869,83;869,83;94;2,0;-;-
"410650 Coronel Vivida";175;175;352280,47;298534,49;-;-;53745,98;-;-;2013,03;2013,03;660;3,8;6;3,43
"410655 Corumbataí do Sul";18;19;25487,75;20543,42;-;-;4944,33;-;-;1341,46;1415,99;79;4,4;2;11,11
"410680 Cruz Machado";100;100;186166,03;149212,22;-;-;36953,81;-;-;1861,66;1861,66;289;2,9;7;7,00
"410657 Cruzeiro do Iguaçu";28;28;19671,09;16460,83;-;-;3210,26;-;-;702,54;702,54;90;3,2;1;3,57
"410660 Cruzeiro do Oeste";183;185;136614,47;111645,16;-;-;24969,31;-;-;738,46;746,53;573;3,1;4;2,19
"410670 Cruzeiro do Sul";12;13;12907,75;9021,25;-;-;3886,50;-;-;992,90;1075,65;45;3,8;-;-
"410685 Cruzmaltina";24;25;27623,89;22597,51;-;-;5026,38;-;-;1104,96;1151,00;92;3,8;2;8,33
"410690 Curitiba";9929;10038;21029245,19;17022223,06;133,32;-;4006715,66;-;-;2094,96;2117,96;41818;4,2;380;3,83
"410700 Curiúva";88;89;212093,13;169566,01;-;-;42527,12;-;-;2383,07;2410,15;334;3,8;2;2,27
"410715 Diamante D'Oeste";20;21;22407,92;19037,47;-;-;3370,45;-;-;1067,04;1120,40;101;5,0;1;5,00
"410710 Diamante do Norte";23;23;61638,22;50589,22;-;-;11049,00;-;-;2679,92;2679,92;144;6,3;2;8,70
"410712 Diamante do Sul";32;32;22967,98;18513,46;-;-;4454,52;-;-;717,75;717,75;84;2,6;1;3,13
"410720 Dois Vizinhos";366;367;429823,43;346478,33;-;-;83345,10;-;-;1171,18;1174,38;1239;3,4;12;3,28
"410725 Douradina";44;46;112068,26;85451,25;-;-;26617,01;-;-;2436,27;2547,01;209;4,8;-;-
"410730 Doutor Camargo";28;28;78953,54;65995,00;-;-;12958,54;-;-;2819,77;2819,77;166;5,9;1;3,57
"412863 Doutor Ulysses";28;28;68058,78;55686,75;-;-;12372,03;-;-;2430,67;2430,67;173;6,2;3;10,71
"410740 Enéas Marques";29;29;34666,33;27214,50;-;-;7451,83;-;-;1195,39;1195,39;68;2,3;1;3,45
"410750 Engenheiro Beltrão";119;122;106886,26;85419,00;-;-;21467,26;-;-;876,12;898,20;420;3,5;5;4,20
"410753 Entre Rios do Oeste";28;28;33776,17;27150,70;-;-;6625,47;-;-;1206,29;1206,29;60;2,1;-;-
"410752 Esperança Nova";16;16;10452,69;8864,11;-;-;1588,58;-;-;653,29;653,29;33;2,1;-;-
"410754 Espigão Alto do Iguaçu";29;29;42700,29;32992,44;-;-;9707,85;-;-;1472,42;1472,42;159;5,5;-;-
"410755 Farol";11;11;8262,51;6858,58;-;-;1403,93;-;-;751,14;751,14;29;2,6;-;-
"410760 Faxinal";89;92;126618,09;94001,42;-;-;32616,67;-;-;1376,28;1422,68;437;4,9;3;3,37
"410765 Fazenda Rio Grande";673;707;1621386,58;1344034,22;-;-;277352,36;-;-;2293,33;2409,19;3264;4,8;26;3,86
"410770 Fênix";21;22;25462,72;20507,57;-;-;4955,15;-;-;1157,40;1212,51;179;8,5;-;-
"410773 Fernandes Pinheiro";46;46;48016,50;38345,32;-;-;9671,18;-;-;1043,84;1043,84;179;3,9;2;4,35
"410775 Figueira";42;43;71522,48;59739,06;-;-;11783,42;-;-;1663,31;1702,92;285;6,8;2;4,76
"410785 Flor da Serra do Sul";42;42;32130,03;23336,14;-;-;8793,89;-;-;765,00;765,00;102;2,4;-;-
"410780 Floraí";22;22;58754,67;48981,71;-;-;9772,96;-;-;2670,67;2670,67;153;7,0;1;4,55
"410790 Floresta";47;49;72238,94;53789,51;-;-;18449,43;-;-;1474,26;1537,00;361;7,7;2;4,26
"410800 Florestópolis";73;77;125048,85;105439,87;-;-;19608,98;-;-;1624,01;1713,00;439;6,0;5;6,85
"410810 Flórida";11;11;7265,97;5379,99;-;-;1885,98;-;-;660,54;660,54;29;2,6;1;9,09
"410820 Formosa do Oeste";52;53;73021,57;63365,16;-;-;9656,41;-;-;1377,77;1404,26;234;4,5;2;3,85
"410830 Foz do Iguaçu";1383;1387;2635500,14;2094656,45;-;-;540843,69;-;-;1900,14;1905,64;7304;5,3;74;5,35
"410845 Foz do Jordão";42;42;57724,70;45282,09;-;-;12442,61;-;-;1374,40;1374,40;114;2,7;2;4,76
"410832 Francisco Alves";46;47;57260,45;46058,23;-;-;11202,22;-;-;1218,31;1244,79;206;4,5;2;4,35
"410840 Francisco Beltrão";509;510;629687,91;484516,11;-;-;145171,80;-;-;1234,68;1237,11;1511;3,0;10;1,96
"410850 General Carneiro";60;63;68853,21;56482,10;-;-;12371,11;-;-;1092,91;1147,55;224;3,7;-;-
"410855 Godoy Moreira";17;17;36011,10;31689,49;-;-;4321,61;-;-;2118,30;2118,30;86;5,1;2;11,76
"410860 Goioerê";216;220;196431,45;153709,53;-;-;42721,92;-;-;892,87;909,40;807;3,7;10;4,63
"410865 Goioxim";40;40;34605,93;26822,48;-;-;7783,45;-;-;865,15;865,15;128;3,2;1;2,50
"410870 Grandes Rios";43;45;53334,41;42350,83;-;-;10983,58;-;-;1185,21;1240,34;186;4,3;-;-
"410880 Guaíra";272;274;358202,87;292374,74;-;-;65828,13;-;-;1307,31;1316,92;1102;4,1;13;4,78
"410890 Guairaçá";28;28;35825,61;29537,32;-;-;6288,29;-;-;1279,49;1279,49;110;3,9;-;-
"410895 Guamiranga";28;28;21884,95;16861,79;-;-;5023,16;-;-;781,61;781,61;89;3,2;1;3,57
"410900 Guapirama";23;25;52400,34;36595,60;-;-;15804,74;-;-;2096,01;2278,28;128;5,6;1;4,35
"410910 Guaporema";18;18;16081,25;13499,85;-;-;2581,40;-;-;893,40;893,40;34;1,9;-;-
"410920 Guaraci";35;39;41388,36;33501,57;-;-;7886,79;-;-;1061,24;1182,52;205;5,9;2;5,71
"410930 Guaraniaçu";126;130;143581,32;117489,79;-;-;26091,53;-;-;1104,47;1139,53;547;4,3;6;4,76
"410940 Guarapuava";990;997;1429060,22;1138373,35;-;-;290686,87;-;-;1433,36;1443,50;3748;3,8;49;4,95
"410950 Guaraqueçaba";55;56;101110,51;84810,06;-;-;16300,45;-;-;1805,54;1838,37;263;4,8;1;1,82
"410960 Guaratuba";235;239;456380,98;361031,15;-;-;95349,83;-;-;1909,54;1942,05;917;3,9;5;2,13
"410965 Honório Serpa";25;25;20079,84;13868,29;-;-;6211,55;-;-;803,19;803,19;54;2,2;-;-
"410970 Ibaiti";153;163;198760,51;157664,92;-;-;41095,59;-;-;1219,39;1299,09;779;5,1;5;3,27
"410975 Ibema";43;44;46552,83;37538,64;-;-;9014,19;-;-;1058,02;1082,62;190;4,4;3;6,98
"410980 Ibiporã";417;423;622477,50;496996,74;-;-;125480,76;-;-;1471,58;1492,75;1834;4,4;22;5,28
"410990 Icaraíma";70;71;98254,80;74500,02;-;-;23754,78;-;-;1383,87;1403,64;240;3,4;2;2,86
"411000 Iguaraçu";31;31;29209,29;22286,09;-;-;6923,20;-;-;942,24;942,24;84;2,7;1;3,23
"411005 Iguatu";33;33;31186,75;24667,73;-;-;6519,02;-;-;945,05;945,05;85;2,6;-;-
"411007 Imbaú";143;146;153204,71;133357,86;-;-;19846,85;-;-;1049,35;1071,36;599;4,2;10;6,99
"411010 Imbituva";167;170;290788,87;238382,36;-;-;52406,51;-;-;1710,52;1741,25;721;4,3;9;5,39
"411020 Inácio Martins";51;51;59184,57;48287,74;-;-;10896,83;-;-;1160,48;1160,48;209;4,1;2;3,92
"411030 Inajá";16;16;11435,85;9305,33;-;-;2130,52;-;-;714,74;714,74;109;6,8;2;12,50
"411040 Indianópolis";35;35;44006,70;32696,55;-;-;11310,15;-;-;1257,33;1257,33;99;2,8;2;5,71
"411050 Ipiranga";101;101;161376,22;130345,14;-;-;31031,08;-;-;1597,78;1597,78;390;3,9;2;1,98
"411060 Iporã";103;106;141156,25;112130,59;-;-;29025,66;-;-;1331,66;1370,45;558;5,4;3;2,91
"411065 Iracema do Oeste";26;27;31800,14;27906,90;-;-;3893,24;-;-;1177,78;1223,08;115;4,4;-;-
"411070 Irati";338;340;416586,25;325838,20;-;-;90748,05;-;-;1225,25;1232,50;1595;4,7;11;3,25
"411080 Iretama";37;38;47687,62;38981,65;-;-;8705,97;-;-;1254,94;1288,85;167;4,5;2;5,41
"411090 Itaguajé";50;50;42063,54;33325,10;-;-;8738,44;-;-;841,27;841,27;141;2,8;3;6,00
"411095 Itaipulândia";24;25;72442,49;58117,74;-;-;14324,75;-;-;2897,70;3018,44;161;6,7;4;16,67
"411100 Itambaracá";62;63;76253,95;64039,09;-;-;12214,86;-;-;1210,38;1229,90;253;4,1;1;1,61
"411110 Itambé";35;37;60064,46;48660,97;-;-;11403,49;-;-;1623,36;1716,13;242;6,9;1;2,86
"411120 Itapejara d'Oeste";59;60;62652,58;49969,29;-;-;12683,29;-;-;1044,21;1061,91;190;3,2;6;10,17
"411125 Itaperuçu";289;291;448066,87;364693,67;-;-;83373,20;-;-;1539,75;1550,40;1045;3,6;7;2,42
"411130 Itaúna do Sul";34;36;46445,35;38165,34;-;-;8280,01;-;-;1290,15;1366,04;151;4,4;2;5,88
"411140 Ivaí";43;43;71201,30;57695,45;-;-;13505,85;-;-;1655,84;1655,84;181;4,2;3;6,98
"411150 Ivaiporã";262;268;464516,45;365313,13;-;-;99203,32;-;-;1733,27;1772,96;1197;4,6;14;5,34
"411155 Ivaté";30;34;45740,47;34895,95;-;-;10844,52;-;-;1345,31;1524,68;288;9,6;1;3,33
"411160 Ivatuba";15;15;12239,37;10670,88;-;-;1568,49;-;-;815,96;815,96;44;2,9;1;6,67
"411170 Jaboti";31;31;49729,18;40835,33;-;-;8893,85;-;-;1604,17;1604,17;88;2,8;1;3,23
"411180 Jacarezinho";223;229;322491,68;261972,73;-;-;60518,95;-;-;1408,26;1446,15;1284;5,8;19;8,52
"411190 Jaguapitã";135;137;207300,95;169309,08;-;-;37991,87;-;-;1513,15;1535,56;613;4,5;7;5,19
"411200 Jaguariaíva";306;307;423278,21;331917,93;-;-;91360,28;-;-;1378,76;1383,26;978;3,2;10;3,27
"411210 Jandaia do Sul";267;288;389683,58;313003,26;-;-;76680,32;-;-;1353,07;1459,49;1593;6,0;23;8,61
"411220 Janiópolis";44;45;66180,85;52483,57;-;-;13697,28;-;-;1470,69;1504,11;204;4,6;5;11,36
"411230 Japira";50;50;54714,75;45603,29;-;-;9111,46;-;-;1094,29;1094,29;234;4,7;3;6,00
"411240 Japurá";84;84;189786,00;158377,59;-;-;31408,41;-;-;2259,36;2259,36;321;3,8;2;2,38
"411250 Jardim Alegre";103;107;116253,24;97432,35;-;-;18820,89;-;-;1086,48;1128,67;451;4,4;6;5,83
"411260 Jardim Olinda";13;13;8057,45;6064,96;-;-;1992,49;-;-;619,80;619,80;29;2,2;-;-
"411270 Jataizinho";118;118;132132,84;109965,56;-;-;22167,28;-;-;1119,77;1119,77;441;3,7;5;4,24
"411275 Jesuítas";76;82;93943,35;77803,63;-;-;16139,72;-;-;1145,65;1236,10;329;4,3;2;2,63
"411280 Joaquim Távora";96;96;147544,77;120328,66;-;-;27216,11;-;-;1536,92;1536,92;439;4,6;5;5,21
"411290 Jundiaí do Sul";18;19;38522,33;30905,31;-;-;7617,02;-;-;2027,49;2140,13;96;5,3;-;-
"411295 Juranda";46;47;51056,70;37390,42;-;-;13666,28;-;-;1086,31;1109,93;169;3,7;1;2,17
"411300 Jussara";41;42;64274,28;52890,59;-;-;11383,69;-;-;1530,34;1567,67;179;4,4;2;4,88
"411310 Kaloré";36;40;99183,41;78457,22;-;-;20726,19;-;-;2479,59;2755,09;249;6,9;2;5,56
"411320 Lapa";366;380;822033,23;670978,20;-;-;151055,03;-;-;2163,25;2245,99;1698;4,6;19;5,19
"411325 Laranjal";29;30;26750,15;21734,95;-;-;5015,20;-;-;891,67;922,42;134;4,6;-;-
"411330 Laranjeiras do Sul";277;278;275216,95;203078,61;-;-;72138,34;-;-;989,99;993,56;748;2,7;9;3,25
"411340 Leópolis";34;34;76699,55;60173,92;-;-;16525,63;-;-;2255,87;2255,87;117;3,4;1;2,94
"411342 Lidianópolis";33;37;48415,13;41842,51;-;-;6572,62;-;-;1308,52;1467,13;186;5,6;2;6,06
"411345 Lindoeste";36;36;49362,79;37520,24;-;-;11842,55;-;-;1371,19;1371,19;153;4,3;1;2,78
"411350 Loanda";154;161;151337,61;124393,58;-;-;26944,03;-;-;939,99;982,71;602;3,9;3;1,95
"411360 Lobato";22;22;34090,20;28713,44;-;-;5376,76;-;-;1549,55;1549,55;129;5,9;3;13,64
"411370 Londrina";3178;3256;5569396,23;4479195,22;-;-;1090201,01;-;-;1710,50;1752,48;17135;5,4;147;4,63
"411373 Luiziana";17;17;19800,79;15418,56;-;-;4382,23;-;-;1164,75;1164,75;46;2,7;1;5,88
"411375 Lunardelli";56;58;90076,96;76620,85;-;-;13456,11;-;-;1553,05;1608,52;284;5,1;3;5,36
"411380 Lupionópolis";46;46;50333,16;39216,17;-;-;11116,99;-;-;1094,20;1094,20;210;4,6;2;4,35
"411390 Mallet";95;95;82682,36;68615,64;-;-;14066,72;-;-;870,34;870,34;300;3,2;4;4,21
"411400 Mamborê";64;65;106768,83;80849,03;-;-;25919,80;-;-;1642,60;1668,26;220;3,4;4;6,25
"411410 Mandaguaçu";113;113;164136,20;132050,26;-;-;32085,94;-;-;1452,53;1452,53;471;4,2;5;4,42
"411420 Mandaguari";280;286;374074,38;293813,53;-;-;80260,85;-;-;1307,95;1335,98;1217;4,3;7;2,50
"411430 Mandirituba";240;243;434162,42;354895,35;-;-;79267,07;-;-;1786,68;1809,01;1000;4,2;6;2,50
"411435 Manfrinópolis";13;13;24069,10;20039,30;-;-;4029,80;-;-;1851,47;1851,47;56;4,3;-;-
"411440 Mangueirinha";122;122;130212,91;105166,78;-;-;25046,13;-;-;1067,32;1067,32;344;2,8;4;3,28
"411450 Manoel Ribas";83;86;163173,96;143799,95;-;-;19374,01;-;-;1897,37;1965,95;418;5,0;3;3,61
"411460 Marechal Cândido Rondon";243;252;350201,78;282084,93;-;-;68116,85;-;-;1389,69;1441,16;1098;4,5;10;4,12
"411470 Maria Helena";45;47;70114,50;59494,82;-;-;10619,68;-;-;1491,80;1558,10;222;4,9;1;2,22
"411480 Marialva";154;160;348962,24;288141,15;-;-;60821,09;-;-;2181,01;2265,99;887;5,8;7;4,55
"411490 Marilândia do Sul";58;65;122861,16;96558,45;-;-;26302,71;-;-;1890,17;2118,30;353;6,1;2;3,45
"411500 Marilena";90;92;98987,84;75987,59;-;-;23000,25;-;-;1075,95;1099,86;380;4,2;4;4,44
"411510 Mariluz";76;81;111113,40;86959,40;-;-;24154,00;-;-;1371,77;1462,02;311;4,1;7;9,21
"411520 Maringá";1957;1958;3281309,65;2656227,16;-;-;625082,49;-;-;1675,85;1676,70;9217;4,7;68;3,47
"411530 Mariópolis";35;35;64543,64;49644,76;-;-;14898,88;-;-;1844,10;1844,10;127;3,6;1;2,86
"411535 Maripá";37;37;53612,60;43528,37;-;-;10084,23;-;-;1448,99;1448,99;104;2,8;1;2,70
"411540 Marmeleiro";70;71;121209,73;95739,35;-;-;25470,38;-;-;1707,18;1731,57;285;4,1;1;1,43
"411545 Marquinho";35;35;36535,38;30609,40;-;-;5925,98;-;-;1043,87;1043,87;89;2,5;1;2,86
"411550 Marumbi";35;38;32472,85;27360,38;-;-;5112,47;-;-;854,55;927,80;177;5,1;2;5,71
"411560 Matelândia";128;133;100978,46;76840,44;-;-;24138,02;-;-;759,24;788,89;379;3,0;4;3,13
"411570 Matinhos";175;181;447253,32;359735,12;-;-;87518,20;-;-;2471,01;2555,73;875;5,0;8;4,57
"411573 Mato Rico";20;20;56086,58;45201,33;-;-;10885,25;-;-;2804,33;2804,33;92;4,6;1;5,00
"411575 Mauá da Serra";57;59;101283,19;76186,81;-;-;25096,38;-;-;1716,66;1776,90;274;4,8;1;1,75
"411580 Medianeira";327;329;358733,73;284023,25;-;-;74710,48;-;-;1090,38;1097,05;1150;3,5;14;4,28
"411585 Mercedes";39;40;136525,99;115384,06;-;-;21141,93;-;-;3413,15;3500,67;213;5,5;4;10,26
"411590 Mirador";25;25;30341,69;24982,87;-;-;5358,82;-;-;1213,67;1213,67;77;3,1;-;-
"411600 Miraselva";11;11;7936,86;6731,82;-;-;1205,04;-;-;721,53;721,53;40;3,6;2;18,18
"411605 Missal";80;80;107273,92;89809,76;-;-;17464,16;-;-;1340,92;1340,92;253;3,2;-;-
