ano,sigla_uf,nome_municipio,pibpercapita
2018,MG,Ponto Chique,9089.419872551334
2018,MG,Ponto Dos Volantes,7057.176353536191
2018,MG,Porteirinha,8842.26906455863
2018,MG,Porto Firme,8101.278104925053
2018,MG,Poté,8565.814989994542
2018,MG,Pouso Alegre,51182.27874810227
2018,MG,Pouso Alto,37529.16719612105
2018,MG,Prados,18453.099788395146
2018,MG,Prata,35235.93802369257
2018,MG,Pratápolis,17920.312659106687
2018,MG,Pratinha,25958.91435768262
2018,MG,Presidente Bernardes,8730.899407187848
2018,MG,Presidente Juscelino,12331.820184983679
2018,MG,Presidente Kubitschek,9352.684420772304
2018,MG,Presidente Olegário,22596.40795788822
2018,MG,Alto Jequitibá,11545.88071522861
2018,MG,Prudente De Morais,13915.915984570514
2018,MG,Quartel Geral,15349.076510446075
2018,MG,Queluzito,14926.122543950361
2018,MG,Raposos,11291.862259630154
2018,MG,Raul Soares,13138.701352145796
2018,MG,Recreio,9663.704679474986
2018,MG,Reduto,12694.47445460943
2018,MG,Resende Costa,15789.237891613579
2018,MG,Resplendor,12808.484940797793
2018,MG,Ressaquinha,42148.141100458524
2018,MG,Riachinho,12261.002703366921
2018,MG,Riacho Dos Machados,29972.040687256245
2018,MG,Ribeirão Das Neves,12392.141711851864
2018,MG,Ribeirão Vermelho,21423.5526250311
2018,MG,Rio Acima,18719.753013819463
2018,MG,Rio Casca,14225.72772530932
2018,MG,Rio Doce,16545.871104270875
2018,MG,Rio Do Prado,7970.677956260886
2018,MG,Rio Espera,8684.768246530906
2018,MG,Rio Manso,14769.809787307626
2018,MG,Rio Novo,11938.852365507213
2018,MG,Rio Paranaíba,41984.25791229355
2018,MG,Rio Pardo De Minas,8931.830956171416
2018,MG,Rio Piracicaba,39144.437195036946
2018,MG,Rio Pomba,19070.368910292305
2018,MG,Rio Preto,9625.220230473751
2018,MG,Rio Vermelho,8649.640194489466
2018,MG,Ritápolis,13815.13339070568
2018,MG,Rochedo De Minas,11483.820882481434
2018,MG,Rodeiro,49500.08897509699
2018,MG,Romaria,39476.91034677192
2018,MG,Rosário Da Limeira,10320.692509855453
2018,MG,Rubelita,9025.349951597289
2018,MG,Rubim,8319.286328965381
2018,MG,Sabará,21561.12324528692
2018,MG,Sabinópolis,11632.365732689212
2018,MG,Sacramento,51491.70487513948
2018,MG,Salinas,13184.481607777698
2018,MG,Salto Da Divisa,14698.138432995576
2018,MG,Santa Bárbara,26833.948226052522
2018,MG,Santa Bárbara Do Leste,11013.70220633551
2018,MG,Santa Bárbara Do Monte Verde,15979.184472248957
2018,MG,Santa Bárbara Do Tugúrio,12978.777727885046
2018,MG,Santa Cruz De Minas,10772.82402528978
2018,MG,Santa Cruz De Salinas,8862.031122815417
2018,MG,Santa Cruz Do Escalvado,10909.02023784686
2018,MG,Santa Efigênia De Minas,10031.52410995944
2018,MG,Santa Fé De Minas,9998.181324366271
2018,MG,Santa Helena De Minas,7352.580141843971
2018,MG,Santa Juliana,55902.26020519537
2018,MG,Santa Luzia,18272.095568584486
2018,MG,Santa Margarida,16369.374650859661
2018,MG,Santa Maria De Itabira,15053.074566260613
2018,MG,Santa Maria Do Salto,7802.673208841464
2018,MG,Santa Maria Do Suaçuí,9499.598426812585
2018,MG,Santana Da Vargem,19230.580106621772
2018,MG,Santana De Cataguases,10469.729042304698
2018,MG,Santana De Pirapama,10945.269100831601
2018,MG,Santana Do Deserto,9918.504910601863
2018,MG,Santana Do Garambéu,12635.476210008203
2018,MG,Santana Do Jacaré,16362.022467235282
2018,MG,Santana Do Manhuaçu,12888.616058057827
2018,MG,Santana Do Paraíso,19077.440443213298
2018,MG,Santana Do Riacho,14824.43121197941
2018,MG,Santana Dos Montes,8945.37688044339
2018,MG,Santa Rita De Caldas,17534.40728772008
2018,MG,Santa Rita De Jacutinga,11465.38369011213
2018,MG,Santa Rita De Minas,11158.66107617051
2018,MG,Santa Rita De Ibitipoca,15173.698753261815
2018,MG,Santa Rita Do Itueto,16939.710249909454
2018,MG,Santa Rita Do Sapucaí,34369.182101003484
2018,MG,Santa Rosa Da Serra,17017.85252766976
2018,MG,Santa Vitória,68299.2678498572
2018,MG,Santo Antônio Do Amparo,15431.535315178475
2018,MG,Santo Antônio Do Aventureiro,12607.58967240422
2018,MG,Santo Antônio Do Grama,15282.619507239015
2018,MG,Santo Antônio Do Itambé,9201.698478204797
2018,MG,Santo Antônio Do Jacinto,7582.831806114585
2018,MG,Santo Antônio Do Monte,20489.229272118057
2018,MG,Santo Antônio Do Retiro,6863.908902976847
2018,MG,Santo Antônio Do Rio Abaixo,12927.918079096045
2018,MG,Santo Hipólito,11503.299131553555
2018,MG,Santos Dumont,20163.47853077006
2018,MG,São Bento Abade,11662.099042145594
2018,MG,São Brás Do Suaçuí,14594.013437248052
2018,MG,São Domingos Das Dores,12888.399644760213
2018,MG,São Domingos Do Prata,14477.394181567297
2018,MG,São Félix De Minas,11056.350014806041
2018,MG,São Francisco,8995.293004291081
2018,MG,São Francisco De Paula,15103.390053557765
2018,MG,São Francisco De Sales,21469.801451612904
2018,MG,São Francisco Do Glória,11158.510533851504
2018,MG,São Geraldo,16451.737668530088
2018,MG,São Geraldo Da Piedade,9044.730759651307
2018,MG,São Geraldo Do Baixio,9860.701488771134
2018,MG,São Gonçalo Do Abaeté,32932.42264914054
2018,MG,São Gonçalo Do Pará,19992.667621541987
2018,MG,São Gonçalo Do Rio Abaixo,337288.80504714366
2018,MG,São Gonçalo Do Sapucaí,24300.45385283436
2018,MG,São Gotardo,23553.297282686017
2018,MG,São João Batista Do Glória,19889.431888753883
2018,MG,São João Da Lagoa,8460.920343137255
2018,MG,São João Da Mata,15662.560842717035
2018,MG,São João Da Ponte,7861.664989102437
2018,MG,São João Das Missões,6314.550197689743
2018,MG,São João Del Rei,23958.570254202314
2018,MG,São João Do Manhuaçu,10132.179895104895
2018,MG,São João Do Manteninha,10116.180751983442
2018,MG,São João Do Oriente,11237.33880577254
2018,MG,São João Do Pacuí,7675.635907951698
2018,MG,São João Do Paraíso,9179.01730147934
2018,MG,São João Evangelista,10810.666054115709
2018,MG,São João Nepomuceno,15048.376370280146
2018,MG,São Joaquim De Bicas,20150.183936235437
2018,MG,São José Da Barra,75480.47089947089
2018,MG,São José Da Lapa,20297.81787470601
2018,MG,São José Da Safira,9057.749001175089
2018,MG,São José Da Varginha,16672.371219809214
2018,MG,São José Do Alegre,11995.86755916806
2018,MG,São José Do Divino,9708.331435963777
2018,MG,São José Do Goiabal,9865.89603960396
2018,MG,São José Do Jacuri,9706.269878029952
2018,MG,São José Do Mantimento,11540.622702702703
2018,MG,São Lourenço,22953.417428772424
2018,MG,São Miguel Do Anta,11099.34011250541
2018,MG,São Pedro Da União,19328.740921639415
2018,MG,São Pedro Dos Ferros,14377.976838890303
2018,MG,São Pedro Do Suaçuí,11336.52731052731
2018,MG,São Romão,13260.41683828981
2018,MG,São Roque De Minas,29238.254056362082
2018,MG,São Sebastião Da Bela Vista,68401.03446379468
2018,MG,São Sebastião Da Vargem Alegre,16791.982614510198
2018,MG,São Sebastião Do Anta,10022.827905540978
2018,MG,São Sebastião Do Maranhão,7579.419686049956
2018,MG,São Sebastião Do Oeste,60425.52393776182
2018,MG,São Sebastião Do Paraíso,25070.338992193043
2018,MG,São Sebastião Do Rio Preto,12910.625
2018,MG,São Sebastião Do Rio Verde,12688.719856566562
2018,MG,São Tiago,15526.401117011535
2018,MG,São Tomás De Aquino,17989.39008804317
2018,MG,São Thomé Das Letras,12957.101332199547
2018,MG,São Vicente De Minas,20991.429036034864
2018,MG,Sapucaí-Mirim,14784.212694715388
2018,MG,Sardoá,9815.777261064784
2018,MG,Sarzedo,28322.86067541863
2018,MG,Setubinha,7445.417669358826
2018,MG,Sem-Peixe,11308.698233746713
2018,MG,Senador Amaral,11305.12668161435
2018,MG,Senador Cortes,13692.48081714001
2018,MG,Senador Firmino,10326.953889747552
2018,MG,Senador José Bento,14668.866019417475
2018,MG,Senador Modestino Gonçalves,23365.2007602756
2018,MG,Senhora De Oliveira,11997.84047701348
2018,MG,Senhora Do Porto,10287.346470087894
2018,MG,Senhora Dos Remédios,7872.359104391924
2018,MG,Sericita,10186.89301817188
2018,MG,Seritinga,19158.9145021645
2018,MG,Serra Azul De Minas,7809.856976473328
2018,MG,Serra Da Saudade,23904.52671755725
2018,MG,Serra Dos Aimorés,10141.668739205526
2018,MG,Serra Do Salitre,41452.348734012005
2018,MG,Serrania,17414.287092568447
2018,MG,Serranópolis De Minas,7422.594065656565
2018,MG,Serranos,14602.798984771574
2018,MG,Serro,11074.524222359834
2018,MG,Sete Lagoas,35933.25669866743
2018,MG,Silveirânia,12052.322409211693
2018,MG,Silvianópolis,15179.072426529629
2018,MG,Simão Pereira,27457.893950995407
2018,MG,Simonésia,9536.48274272839
2018,MG,Sobrália,9445.225956381837
2018,MG,Soledade De Minas,9535.069862565446
2018,MG,Tabuleiro,13311.919040084389
2018,MG,Taiobeiras,13049.394323350463
2018,MG,Taparuba,11122.501122154537
2018,MG,Tapira,131997.61324559542
2018,MG,Tapiraí,20980.236828100053
2018,MG,Taquaraçu De Minas,11654.305548705302
2018,MG,Tarumirim,10076.864320557492
2018,MG,Teixeiras,12179.608755364807
2018,MG,Teófilo Otoni,17942.66975434093
2018,MG,Timóteo,36154.09271523179
2018,MG,Tiradentes,20633.712528531574
2018,MG,Tiros,30236.463985318856
2018,MG,Tocantins,16569.30664980123
2018,MG,Tocos Do Moji,12549.685316393843
2018,MG,Toledo,12033.876467749718
2018,MG,Tombos,11970.934032435069
2018,MG,Três Corações,29300.396271843674
2018,MG,Três Marias,84505.3708104052
2018,MG,Três Pontas,23810.730767870406
2018,MG,Tumiritinga,8351.160346372051
2018,MG,Tupaciguara,25776.818279016356
2018,MG,Turmalina,18784.336061019345
2018,MG,Turvolândia,20030.155950479235
2018,MG,Ubá,23884.414510129962
2018,MG,Ubaí,7889.850794160116
2018,MG,Ubaporanga,9860.172624307173
2018,MG,Uberaba,44522.834505283616
2018,MG,Uberlândia,54801.2519279265
2018,MG,Umburatiba,11392.761233815689
2018,MG,Unaí,38850.78307560137
2018,MG,União De Minas,25683.97317919075
2018,MG,Uruana De Minas,15257.089378634833
2018,MG,Urucânia,16470.830970976764
2018,MG,Urucuia,7926.616607239983
2018,MG,Vargem Alegre,9936.835926667694
2018,MG,Vargem Bonita,20173.450417052827
2018,MG,Vargem Grande Do Rio Pardo,9385.235412071386
2018,MG,Varginha,40994.76129747094
2018,MG,Varjão De Minas,21166.168575873286
2018,MG,Várzea Da Palma,18288.200571822428
2018,MG,Varzelândia,8142.559400051719
2018,MG,Vazante,34956.168865949265
2018,MG,Verdelândia,8984.186400431732
2018,MG,Veredinha,17406.356967787116
2018,MG,Veríssimo,28604.189066059225
2018,MG,Vermelho Novo,9553.82119205298
2018,MG,Vespasiano,19415.59225848647
2018,MG,Viçosa,20832.203701811308
2018,MG,Vieiras,10482.734362083218
2018,MG,Mathias Lobato,10142.247288503253
2018,MG,Virgem Da Lapa,8435.134045335659
2018,MG,Virgínia,13312.721934369603
2018,MG,Virginópolis,14031.087501186295
2018,MG,Virgolândia,8764.880811808118
2018,MG,Visconde Do Rio Branco,26638.49889677098
2018,MG,Volta Grande,16005.974251382797
2018,MG,Wenceslau Braz,10446.666927286942
2018,ES,Afonso Cláudio,15115.94326171875
2018,ES,Águia Branca,18595.36568942298
2018,ES,Água Doce Do Norte,12516.191806666067
2018,ES,Alegre,16201.28935488092
2018,ES,Alfredo Chaves,22464.53453247288
2018,ES,Alto Rio Novo,11172.026417030007
2018,ES,Anchieta,32801.07043429844
2018,ES,Apiacá,13264.066094986807
2018,ES,Aracruz,53275.97865162882
2018,ES,Atilio Vivacqua,23595.124946876327
2018,ES,Baixo Guandu,23458.523750891065
2018,ES,Barra De São Francisco,19565.96698634774
2018,ES,Boa Esperança,14821.673808570284
2018,ES,Bom Jesus Do Norte,15306.976892028255
2018,ES,Brejetuba,19755.052338260237
2018,ES,Cachoeiro De Itapemirim,23955.735872354384
2018,ES,Cariacica,25849.324426906285
2018,ES,Castelo,25359.429857705603
2018,ES,Colatina,28661.779338707023
2018,ES,Conceição Da Barra,15291.370255113618
2018,ES,Conceição Do Castelo,17291.885029276786
2018,ES,Divino De São Lourenço,14135.346703550023
2018,ES,Domingos Martins,21809.71801489128
2018,ES,Dores Do Rio Preto,21173.213616768247
2018,ES,Ecoporanga,13488.0611366994
2018,ES,Fundão,22597.470300555528
2018,ES,Governador Lindenberg,16570.48887116075
2018,ES,Guaçuí,17266.14222236743
2018,ES,Guarapari,18759.56783919598
2018,ES,Ibatiba,13471.544458262086
2018,ES,Ibiraçu,21114.903194500606
2018,ES,Ibitirama,13916.43525058863
2018,ES,Iconha,24144.487304474354
2018,ES,Irupi,16516.01436564343
2018,ES,Itaguaçu,18351.454107307392
2018,ES,Itapemirim,167621.34082628114
2018,ES,Itarana,20500.735191637632
2018,ES,Iúna,14802.253875301412
2018,ES,Jaguaré,20307.121154360622
2018,ES,Jerônimo Monteiro,12602.627384196185
2018,ES,João Neiva,29701.158601179726
2018,ES,Laranja Da Terra,12066.298330444302
2018,ES,Linhares,35738.53469042756
2018,ES,Mantenópolis,10723.044886139265
2018,ES,Marataízes,66685.27860291803
2018,ES,Marechal Floriano,26330.809584548104
2018,ES,Marilândia,20678.31842519685
2018,ES,Mimoso Do Sul,17691.261540223742
2018,ES,Montanha,18305.46622269579
2018,ES,Mucurici,12570.440021613833
2018,ES,Muniz Freire,17532.18577187305
2018,ES,Muqui,12174.386206896552
2018,ES,Nova Venécia,20207.869686621132
2018,ES,Pancas,12013.111323127629
2018,ES,Pedro Canário,11672.751135401431
2018,ES,Pinheiros,18152.61308522961
2018,ES,Piúma,30016.323877732528
2018,ES,Ponto Belo,10550.438977389516
2018,ES,Presidente Kennedy,583171.8451427576
2018,ES,Rio Bananal,20163.84128570677
2018,ES,Rio Novo Do Sul,16925.996298846618
2018,ES,Santa Leopoldina,16663.697804878047
2018,ES,Santa Maria De Jetibá,34213.23257798188
2018,ES,Santa Teresa,20612.876880984953
2018,ES,São Domingos Do Norte,29410.101059494704
2018,ES,São Gabriel Da Palha,16148.839244131581
2018,ES,São José Do Calçado,15150.144993374975
2018,ES,São Mateus,18764.103779309487
2018,ES,São Roque Do Canaã,16068.907290144503
2018,ES,Serra,45544.797042147526
2018,ES,Sooretama,17473.158511324662
2018,ES,Vargem Alta,16157.614608384025
2018,ES,Venda Nova Do Imigrante,24715.68431451613
2018,ES,Viana,32060.08968994464
2018,ES,Vila Pavão,15302.631010794898
2018,ES,Vila Valério,19623.301412649962
2018,ES,Vila Velha,24936.095531130708
2018,ES,Vitória,73632.54624902656
2018,RJ,Angra Dos Reis,44590.88436531658
2018,RJ,Aperibé,15625.876076472614
2018,RJ,Araruama,20480.147708890745
2018,RJ,Areal,25200.28931120199
2018,RJ,Armação Dos Búzios,76723.42250300842
2018,RJ,Arraial Do Cabo,42927.024288942055
2018,RJ,Barra Do Piraí,20602.24048455021
2018,RJ,Barra Mansa,28067.771665869463
2018,RJ,Belford Roxo,15598.12352982812
2018,RJ,Bom Jardim,24638.062635226815
2018,RJ,Bom Jesus Do Itabapoana,20586.066026767607
2018,RJ,Cabo Frio,49297.55921951395
2018,RJ,Cachoeiras De Macacu,17638.69019808743
2018,RJ,Cambuci,21730.907976251936
2018,RJ,Carapebus,32536.670740071077
2018,RJ,Comendador Levy Gasparian,45550.651919475655
2018,RJ,Campos Dos Goytacazes,64186.75754830918
2018,RJ,Cantagalo,36562.3553551073
2018,RJ,Cardoso Moreira,21776.169499454234
2018,RJ,Carmo,24286.116235670488
2018,RJ,Casimiro De Abreu,50532.708765446354
2018,RJ,Conceição De Macabu,15397.589273326395
2018,RJ,Cordeiro,23270.945060992388
2018,RJ,Duas Barras,18294.71023223328
2018,RJ,Duque De Caxias,45490.6146297558
2018,RJ,Engenheiro Paulo De Frontin,18695.437648072366
2018,RJ,Guapimirim,16377.557277774982
2018,RJ,Iguaba Grande,17622.80480512931
2018,RJ,Itaboraí,18746.84190284673
2018,RJ,Itaguaí,63968.116246932404
2018,RJ,Italva,20276.49414411434
2018,RJ,Itaocara,23342.040822471718
2018,RJ,Itaperuna,27161.662093426618
2018,RJ,Itatiaia,156381.3867837778
2018,RJ,Japeri,13825.883282031551
2018,RJ,Laje Do Muriaé,18429.063633901977
2018,RJ,Macaé,61223.06721349913
2018,RJ,Macuco,27532.142088266955
2018,RJ,Magé,15926.840406801364
2018,RJ,Mangaratiba,82215.2050401703
2018,RJ,Maricá,171003.41995322867
2018,RJ,Mendes,17324.856227796317
2018,RJ,Mesquita,12879.906496982121
2018,RJ,Miguel Pereira,23125.78386223669
2018,RJ,Miracema,19458.251296194154
2018,RJ,Natividade,18319.222004698513
2018,RJ,Nilópolis,17270.91617006329
2018,RJ,Niterói,78854.597306296
2018,RJ,Nova Friburgo,27435.515203804633
2018,RJ,Nova Iguaçu,20538.66918516257
2018,RJ,Paracambi,18799.03531795812
2018,RJ,Paraíba Do Sul,22562.988057668295
2018,RJ,Paraty,61447.75266244429
2018,RJ,Paty Do Alferes,19606.084904978685
2018,RJ,Petrópolis,41456.25193416796
2018,RJ,Pinheiral,21732.842788981998
2018,RJ,Piraí,63885.002931135554
2018,RJ,Porciúncula,18689.849332621463
2018,RJ,Porto Real,147371.58113616428
2018,RJ,Quatis,18706.569996470174
2018,RJ,Queimados,24050.04886611061
2018,RJ,Quissamã,101931.44287717562
2018,RJ,Resende,64649.15771019074
2018,RJ,Rio Bonito,27755.962316514528
2018,RJ,Rio Claro,21763.03945585605
2018,RJ,Rio Das Flores,22263.472348731295
2018,RJ,Rio Das Ostras,58789.09437012378
2018,RJ,Rio De Janeiro,54426.07734125369
2018,RJ,Santa Maria Madalena,17415.86512431602
2018,RJ,Santo Antônio De Pádua,25660.263485917985
2018,RJ,São Francisco De Itabapoana,24249.188455249874
2018,RJ,São Fidélis,17997.75029772692
2018,RJ,São Gonçalo,17167.596874602736
2018,RJ,São João Da Barra,199339.8075433062
2018,RJ,São João De Meriti,19726.466797206118
2018,RJ,São José De Ubá,28715.35477992711
2018,RJ,São José Do Vale Do Rio Preto,24555.28897092755
2018,RJ,São Pedro Da Aldeia,22259.411041751744
2018,RJ,São Sebastião Do Alto,21801.763671456145
2018,RJ,Sapucaia,40457.40032957979
2018,RJ,Saquarema,35244.559073702454
2018,RJ,Seropédica,51442.49892210322
2018,RJ,Silva Jardim,21389.03490561705
2018,RJ,Sumidouro,28758.26641843744
2018,RJ,Tanguá,16249.552553882491
2018,RJ,Teresópolis,28503.61707373705
2018,RJ,Trajano De Moraes,18452.35849590048
2018,RJ,Três Rios,48575.259904484796
2018,RJ,Valença,33675.61097908433
2018,RJ,Varre-Sai,17174.746464646465
2018,RJ,Vassouras,26624.86477576154
2018,RJ,Volta Redonda,50606.58333884808
2018,SP,Adamantina,30962.656682751334
2018,SP,Adolfo,25867.74572948754
2018,SP,Aguaí,28041.03329254047
2018,SP,Águas Da Prata,20683.87956249232
2018,SP,Águas De Lindóia,26427.33845905694
2018,SP,Águas De Santa Bárbara,27620.942218543045
2018,SP,Águas De São Pedro,40220.90029585799
2018,SP,Agudos,59513.01228965778
2018,SP,Alambari,16981.63095640419
2018,SP,Alfredo Marcondes,20104.354473113093
2018,SP,Altair,25842.475810353168
2018,SP,Altinópolis,30792.08135362534
2018,SP,Alto Alegre,26207.293187347932
2018,SP,Alumínio,113887.9304804155
2018,SP,Álvares Florence,32245.69692887931
2018,SP,Álvares Machado,21374.056101490132
2018,SP,Álvaro De Carvalho,9632.454141726203
2018,SP,Alvinlândia,16190.375545851528
2018,SP,Americana,47793.482269982116
2018,SP,Américo Brasiliense,24008.695460687653
2018,SP,Américo De Campos,19767.03559435863
2018,SP,Amparo,64804.87977684798
2018,SP,Analândia,37298.52706263937
2018,SP,Andradina,33661.6881040762
2018,SP,Angatuba,40386.55677039529
2018,SP,Anhembi,27144.436094763845
2018,SP,Anhumas,18317.06070991432
2018,SP,Aparecida,29969.64712557779
2018,SP,Aparecida D'oeste,30365.954652810582
2018,SP,Apiaí,24247.226453559488
2018,SP,Araçariguama,149668.66491260182
2018,SP,Araçatuba,37521.16841438884
2018,SP,Araçoiaba Da Serra,25731.56237499627
2018,SP,Aramina,22669.332318710833
2018,SP,Arandu,18522.280560806554
2018,SP,Arapeí,12390.560936238902
2018,SP,Araraquara,40253.92918748716
2018,SP,Araras,41863.91905757744
2018,SP,Arco-Íris,29273.951408061843
2018,SP,Arealva,27135.55167548501
2018,SP,Areias,11126.836429308565
2018,SP,Areiópolis,12884.23299396342
2018,SP,Ariranha,76108.1222187402
2018,SP,Artur Nogueira,22156.585257249768
2018,SP,Arujá,69588.08816912555
2018,SP,Aspásia,19290.576438356165
2018,SP,Assis,32443.96105762738
2018,SP,Atibaia,50498.62280230272
2018,SP,Auriflama,20155.42617205581
2018,SP,Avaí,50644.07748184019
2018,SP,Avanhandava,23782.125660686368
2018,SP,Avaré,30391.62316378535
2018,SP,Bady Bassitt,20504.8134137851
2018,SP,Balbinos,10405.420824295012
2018,SP,Bálsamo,22575.018456748945
2018,SP,Bananal,16937.751927312776
2018,SP,Barão De Antonina,15482.596047660563
2018,SP,Barbosa,12939.481526925698
2018,SP,Bariri,33185.52841737936
2018,SP,Barra Bonita,35500.64145929637
2018,SP,Barra Do Chapéu,14278.537623066104
2018,SP,Barra Do Turvo,11840.742682450891
2018,SP,Barretos,40046.22457641087
2018,SP,Barrinha,15960.292532527594
2018,SP,Barueri,186382.32839303222
2018,SP,Bastos,45791.980194712225
2018,SP,Batatais,25636.342077260415
2018,SP,Bauru,39121.443110892615
2018,SP,Bebedouro,43191.16904282246
2018,SP,Bento De Abreu,56699.61150592216
2018,SP,Bernardino De Campos,19777.186854628715
2018,SP,Bertioga,27384.28540883763
2018,SP,Bilac,24284.97785885017
2018,SP,Birigui,27268.689675463185
2018,SP,Biritiba-Mirim,21320.34935350842
2018,SP,Boa Esperança Do Sul,20877.228345925527
2018,SP,Bocaina,17819.214929531303
2018,SP,Bofete,16222.998092595804
2018,SP,Boituva,39829.363738230226
2018,SP,Bom Jesus Dos Perdões,36485.98116314563
2018,SP,Bom Sucesso De Itararé,15972.410655110885
2018,SP,Borá,84796.15311004785
2018,SP,Boracéia,80228.54543551088
2018,SP,Borborema,23374.90813186813
2018,SP,Borebi,24905.819534528804
2018,SP,Botucatu,31925.21385858307
2018,SP,Bragança Paulista,37813.45305331838
2018,SP,Braúna,17435.664120781526
2018,SP,Brejo Alegre,29271.05983808518
2018,SP,Brodowski,27203.143908588158
2018,SP,Brotas,27225.670819020816
2018,SP,Buri,20905.8585072515
2018,SP,Buritama,37385.30894548021
2018,SP,Buritizal,40019.225320440746
2018,SP,Cabrália Paulista,19260.486934204386
2018,SP,Cabreúva,95518.15953927215
2018,SP,Caçapava,46192.500802242
2018,SP,Cachoeira Paulista,18401.778510297274
2018,SP,Caconde,18846.164706502823
2018,SP,Cafelândia,28550.672621403133
2018,SP,Caiabu,13893.641288782816
2018,SP,Caieiras,35517.30552587163
2018,SP,Caiuá,13036.294655172414
2018,SP,Cajamar,224359.5937095111
2018,SP,Cajati,50776.97916448173
2018,SP,Cajobi,14873.7217242037
2018,SP,Cajuru,22061.519105455947
2018,SP,Campina Do Monte Alegre,18135.7110665999
2018,SP,Campinas,51417.44496748162
2018,SP,Campo Limpo Paulista,25211.06247089031
2018,SP,Campos Do Jordão,24107.47964762475
2018,SP,Campos Novos Paulista,28746.55697485807
2018,SP,Cananéia,23977.74208469575
2018,SP,Canas,20623.06389272333
2018,SP,Cândido Mota,37372.60137126746
2018,SP,Cândido Rodrigues,35917.03336921421
2018,SP,Canitar,36713.02004280988
2018,SP,Capão Bonito,19221.417142008948
2018,SP,Capela Do Alto,13344.010333512904
2018,SP,Capivari,37353.40378302896
2018,SP,Caraguatatuba,27802.88442215256
2018,SP,Carapicuíba,14413.327838418909
2018,SP,Cardoso,20770.48508493863
2018,SP,Casa Branca,27488.440023811887
2018,SP,Cássia Dos Coqueiros,58581.94335169158
2018,SP,Castilho,41708.15276304369
2018,SP,Catanduva,34611.176132332315
2018,SP,Catiguá,15079.105908152735
2018,SP,Cedral,34238.37315068493
2018,SP,Cerqueira César,30605.2061798321
2018,SP,Cerquilho,38133.40876565295
2018,SP,Cesário Lange,24128.029695785655
2018,SP,Charqueada,20806.946851666766
2018,SP,Clementina,25945.345727101037
2018,SP,Colina,60218.14490705512
2018,SP,Colômbia,53207.433983556344
2018,SP,Conchal,24884.48831775701
2018,SP,Conchas,19830.727799662352
2018,SP,Cordeirópolis,116519.63077494736
2018,SP,Coroados,27648.490644837955
2018,SP,Coronel Macedo,16258.716370558375
2018,SP,Corumbataí,61418.67655053126
2018,SP,Cosmópolis,22410.361362291897
2018,SP,Cosmorama,45912.526790595955
2018,SP,Cotia,51225.48560651262
2018,SP,Cravinhos,34165.625007143266
2018,SP,Cristais Paulista,22617.096944151737
2018,SP,Cruzália,49778.13380952381
2018,SP,Cruzeiro,29743.18912021491
2018,SP,Cubatão,101597.09116831073
2018,SP,Cunha,11971.433800083183
2018,SP,Descalvado,47327.798985680194
2018,SP,Diadema,34855.75226044938
2018,SP,Dirce Reis,32133.62150055991
2018,SP,Divinolândia,24940.840649536047
2018,SP,Dobrada,13045.552905267918
2018,SP,Dois Córregos,23896.688219238713
2018,SP,Dolcinópolis,21845.64134025484
2018,SP,Dourado,70723.95060893099
2018,SP,Dracena,25779.84005930892
2018,SP,Duartina,19047.830938428193
2018,SP,Dumont,23587.840131850022
2018,SP,Echaporã,20426.969060413612
2018,SP,Eldorado,20795.31846143884
2018,SP,Elias Fausto,40144.53794592138
2018,SP,Elisiário,17685.000832408434
2018,SP,Embaúba,21238.829397394136
2018,SP,Embu,48914.660449042436
2018,SP,Embu-Guaçu,16293.329150691297
2018,SP,Emilianópolis,19283.998750780764
2018,SP,Engenheiro Coelho,32701.359199368962
2018,SP,Espírito Santo Do Pinhal,32436.356674059658
2018,SP,Espírito Santo Do Turvo,16466.12303829253
2018,SP,Estrela D'oeste,74377.83808505583
2018,SP,Estrela Do Norte,18316.56263577118
2018,SP,Euclides Da Cunha Paulista,16893.292706232085
2018,SP,Fartura,23162.81676145241
2018,SP,Fernandópolis,29148.740827920898
2018,SP,Fernando Prestes,33167.171547392136
2018,SP,Fernão,29359.9794600939
2018,SP,Ferraz De Vasconcelos,16344.034397087395
2018,SP,Flora Rica,25329.16477651768
2018,SP,Floreal,21806.066802999318
2018,SP,Flórida Paulista,14264.37063371531
2018,SP,Florínia,50422.89144127454
2018,SP,Franca,28518.782114726026
2018,SP,Francisco Morato,8719.400257459427
2018,SP,Franco Da Rocha,19650.050527116833
2018,SP,Gabriel Monteiro,26699.7128962536
2018,SP,Gália,21643.973847316705
2018,SP,Garça,26874.368830290736
2018,SP,Gastão Vidigal,16095.69751787968
2018,SP,Gavião Peixoto,186287.7179756405
2018,SP,General Salgado,22848.765906583303
2018,SP,Getulina,16284.533948988566
2018,SP,Glicério,21142.62320349927
2018,SP,Guaiçara,16298.894841764266
2018,SP,Guaimbê,13163.816646352081
2018,SP,Guaíra,80169.83827992006
2018,SP,Guapiaçu,26008.5904852071
2018,SP,Guapiara,18874.32331000983
2018,SP,Guará,20804.61313834067
2018,SP,Guaraçaí,32770.39727174823
2018,SP,Guaraci,29683.171176046177
2018,SP,Guarani D'oeste,17755.48001998002
2018,SP,Guarantã,26176.15915238954
2018,SP,Guararapes,27764.517757978887
2018,SP,Guararema,47997.76842891583
2018,SP,Guaratinguetá,46849.29030419664
2018,SP,Guareí,12279.215069172684
2018,SP,Guariba,22657.161152238506
